camera_id,packet_seq_num,msg_hdr_seq_nsec,t0_imgpub_sec,t0_imgpub_nsec,t1_segnode_cb_sec,t1_segnode_cb_nsec,t2_segnode_batchstart_sec,t2_segnode_batchstart_nsec,t3_segnode_respub_sec,t3_segnode_respub_nsec,t4_segsub_resrecv_sec,t4_segsub_resrecv_nsec,lat_imgpub_to_cb_ms,lat_cb_to_batch_start_ms,lat_batch_start_to_res_pub_ms,lat_res_pub_to_res_recv_ms,lat_segnode_cb_to_segsub_recv_ms,lat_total_e2e_ms,offset_T0_front_vs_left_ms,offset_T0_right_vs_left_ms,lost_pkts_since_last,total_lost_pkts_cam
front,0,461991972,197726,461991972,197726,470798541,197726,486616234,197726,504357306,197726,505790926,8.807,15.818,17.741,1.434,34.992,43.799,,,0,0
right,0,476260407,197726,476260407,197726,486414253,197726,486616234,197726,505413244,197726,507074621,10.154,0.202,18.797,1.661,20.660,30.814,13.382,27.650,0,0
left,0,545369794,197726,545369794,197726,557228101,197726,581035162,197726,597311867,197726,599064388,11.858,23.807,16.277,1.753,41.836,53.695,,,0,0
front,0,558973205,197726,558973205,197726,567348179,197726,581035162,197726,598941362,197726,600211473,8.375,13.687,17.906,1.270,32.863,41.238,,,0,0
right,0,573825328,197726,573825328,197726,580841688,197726,581035162,197726,600139199,197726,601690745,7.016,0.193,19.104,1.552,20.849,27.865,13.603,28.456,0,0
left,0,648828579,197726,648828579,197726,657381195,197726,695714887,197726,712852030,197726,714675723,8.553,38.334,17.137,1.824,57.295,65.847,,,0,0
front,0,668801689,197726,668801689,197726,678039021,197726,695714887,197726,714308033,197726,716027179,9.237,17.676,18.593,1.719,37.988,47.225,,,0,0
right,0,686232006,197726,686232006,197726,695453638,197726,695714887,197726,715561137,197726,717144648,9.222,0.261,19.846,1.584,21.691,30.913,19.973,37.403,0,0
left,0,748786744,197726,748786744,197726,761670360,197726,796331331,197726,812910559,197726,814868859,12.884,34.661,16.579,1.958,53.198,66.082,,,0,0
front,0,769742948,197726,769742948,197726,778652178,197726,796331331,197726,814437637,197726,815650453,8.909,17.679,18.106,1.213,36.998,45.908,,,0,0
right,0,786983836,197726,786983836,197726,796169652,197726,796331331,197726,815573442,197726,817712926,9.186,0.162,19.242,2.139,21.543,30.729,20.956,38.197,0,0
left,0,842948561,197726,842948561,197726,853769869,197726,876838841,197726,896529375,197726,898342847,10.821,23.069,19.691,1.813,44.573,55.394,,,0,0
front,0,857098842,197726,857098842,197726,864509681,197726,876838841,197726,897771781,197726,899903472,7.411,12.329,20.933,2.132,35.394,42.805,,,0,0
right,0,867685070,197726,867685070,197726,876663300,197726,876838841,197726,899660537,197726,900964557,8.978,0.176,22.822,1.304,24.301,33.279,14.150,24.737,0,0
left,0,947233966,197726,947233966,197726,957603947,197726,978933015,197726,995851806,197726,997370490,10.370,21.329,16.919,1.519,39.767,50.137,,,0,0
front,0,960695131,197726,960695131,197726,968126293,197726,978933015,197726,997047172,197726,998518217,7.431,10.807,18.114,1.471,30.392,37.823,,,0,0
right,0,971423219,197726,971423219,197726,978705871,197726,978933015,197726,998329132,197726,999789493,7.283,0.227,19.396,1.460,21.084,28.366,13.461,24.189,0,0
left,0,46386957,197727,046386957,197727,056695591,197727,077249093,197727,093899142,197727,095438414,10.309,20.554,16.650,1.539,38.743,49.051,,,0,0
front,0,59928919,197727,059928919,197727,066107914,197727,077249093,197727,095132535,197727,096471351,6.179,11.141,17.883,1.339,30.363,36.542,,,0,0
right,0,71040440,197727,071040440,197727,077180613,197727,077249093,197727,096377713,197727,098932598,6.140,0.068,19.129,2.555,21.752,27.892,13.542,24.653,0,0
