camera_id,packet_seq_num,msg_hdr_seq_nsec,t0_imgpub_sec,t0_imgpub_nsec,t1_segnode_cb_sec,t1_segnode_cb_nsec,t2_segnode_batchstart_sec,t2_segnode_batchstart_nsec,t3_segnode_respub_sec,t3_segnode_respub_nsec,t4_segsub_resrecv_sec,t4_segsub_resrecv_nsec,lat_imgpub_to_cb_ms,lat_cb_to_batch_start_ms,lat_batch_start_to_res_pub_ms,lat_res_pub_to_res_recv_ms,lat_segnode_cb_to_segsub_recv_ms,lat_total_e2e_ms,offset_T0_front_vs_left_ms,offset_T0_right_vs_left_ms,lost_pkts_since_last,total_lost_pkts_cam
left,0,657276059,197263,657276059,197263,670594638,197263,703985291,197263,720733921,197263,722985431,13.319,33.391,16.749,2.252,52.391,65.709,,,0,0
front,0,670795493,197263,670795493,197263,686347869,197263,703985291,197263,722960864,197263,725469821,15.552,17.637,18.976,2.509,39.122,54.674,,,0,0
right,0,683556071,197263,683556071,197263,703262546,197263,703985291,197263,726072114,197263,728446604,19.706,0.723,22.087,2.374,25.184,44.891,13.519,26.280,0,0
left,0,763075288,197263,763075288,197263,786938240,197263,804861349,197263,823965028,197263,826773939,23.863,17.923,19.104,2.809,39.836,63.699,,,0,0
front,0,776444962,197263,776444962,197263,799706262,197263,804861349,197263,826892745,197263,829093498,23.261,5.155,22.031,2.201,29.387,52.649,,,0,0
right,0,789110798,197263,789110798,197263,804163104,197263,804861349,197263,829529851,197263,831569743,15.052,0.698,24.669,2.040,27.407,42.459,13.370,26.036,0,0
left,0,857562773,197263,857562773,197263,874266663,197263,899778594,197263,918710927,197263,920508020,16.704,25.512,18.932,1.797,46.241,62.945,,,0,0
front,0,870740165,197263,870740165,197263,885855060,197263,899778594,197263,920228021,197263,921719542,15.115,13.924,20.449,1.492,35.864,50.979,,,0,0
right,0,882604279,197263,882604279,197263,898871938,197263,899778594,197263,921765882,197263,923907865,16.268,0.907,21.987,2.142,25.036,41.304,13.177,25.042,0,0
left,0,961904425,197263,961904425,197263,976268009,197264,020027581,197264,039773200,197264,041596980,14.364,43.760,19.746,1.824,65.329,79.693,,,0,0
front,0,980397977,197263,980397977,197264,002501120,197264,020027581,197264,041487369,197264,042967862,22.103,17.526,21.460,1.480,40.467,62.570,,,0,0
right,0,998269211,197263,998269211,197264,019307492,197264,020027581,197264,043194927,197264,044401742,21.038,0.720,23.167,1.207,25.094,46.133,18.494,36.365,0,0
