camera_id,packet_seq_num,msg_hdr_seq_nsec,t0_imgpub_sec,t0_imgpub_nsec,t1_segnode_cb_sec,t1_segnode_cb_nsec,t2_segnode_batchstart_sec,t2_segnode_batchstart_nsec,t3_segnode_respub_sec,t3_segnode_respub_nsec,t4_segsub_resrecv_sec,t4_segsub_resrecv_nsec,lat_imgpub_to_cb_ms,lat_cb_to_batch_start_ms,lat_batch_start_to_res_pub_ms,lat_res_pub_to_res_recv_ms,lat_segnode_cb_to_segsub_recv_ms,lat_total_e2e_ms,offset_T0_front_vs_left_ms,offset_T0_right_vs_left_ms,lost_pkts_since_last,total_lost_pkts_cam
front,0,464606111,196459,464606111,196459,464606111,196459,484496054,196459,492456713,196459,494353608,0.000,19.890,7.961,1.897,29.747,29.747,,,0,0
right,0,478033744,196459,478033744,196459,478033744,196459,489254634,196459,496054974,196459,496958025,0.000,11.221,6.800,0.903,18.924,18.924,,,0,0
left,0,554949348,196459,554949348,196459,554949348,196459,569064809,196459,575657508,196459,576789548,0.000,14.115,6.593,1.132,21.840,21.840,,,0,0
front,0,572975708,196459,572975708,196459,572975708,196459,590719292,196459,597785256,196459,599027386,0.000,17.744,7.066,1.242,26.052,26.052,,,0,0
right,0,585407229,196459,585407229,196459,585407229,196459,599955718,196459,606924861,196459,608266009,0.000,14.548,6.969,1.341,22.859,22.859,,,0,0
left,0,650126965,196459,650126965,196459,650126965,196459,669883620,196459,676700588,196459,678323702,0.000,19.757,6.817,1.623,28.197,28.197,,,0,0
front,0,670144581,196459,670144581,196459,670144581,196459,693117912,196459,700729438,196459,702757854,0.000,22.973,7.612,2.028,32.613,32.613,,,0,0
right,0,685157597,196459,685157597,196459,685157597,196459,700994599,196459,707757997,196459,709153903,0.000,15.837,6.763,1.396,23.996,23.996,,,0,0
left,0,755090813,196459,755090813,196459,755090813,196459,778880483,196459,785505187,196459,786645508,0.000,23.790,6.625,1.140,31.555,31.555,,,0,0
front,0,773637195,196459,773637195,196459,773637195,196459,790637532,196459,798830456,196459,800726764,0.000,17.000,8.193,1.896,27.090,27.090,,,0,0
