camera_id,packet_seq_num,msg_hdr_seq_nsec,t0_imgpub_sec,t0_imgpub_nsec,t1_segnode_cb_sec,t1_segnode_cb_nsec,t2_segnode_batchstart_sec,t2_segnode_batchstart_nsec,t3_segnode_respub_sec,t3_segnode_respub_nsec,t4_segsub_resrecv_sec,t4_segsub_resrecv_nsec,lat_imgpub_to_cb_ms,lat_cb_to_batch_start_ms,lat_batch_start_to_res_pub_ms,lat_res_pub_to_res_recv_ms,lat_segnode_cb_to_segsub_recv_ms,lat_total_e2e_ms,offset_T0_front_vs_left_ms,offset_T0_right_vs_left_ms,lost_pkts_since_last,total_lost_pkts_cam
left,0,260903592,197482,260903592,197482,281914795,197482,305212440,197482,321707401,197482,323277239,21.011,23.298,16.495,1.570,41.362,62.374,,,0,0
front,0,275733989,197482,275733989,197482,292795747,197482,305212440,197482,323294911,197482,324496505,17.062,12.417,18.082,1.202,31.701,48.763,,,0,0
right,0,289088138,197482,289088138,197482,304481564,197482,305212440,197482,324773639,197482,325865808,15.393,0.731,19.561,1.092,21.384,36.778,14.830,28.185,0,0
left,0,363585100,197482,363585100,197482,382867692,197482,420377823,197482,437554591,197482,439629566,19.283,37.510,17.177,2.075,56.762,76.044,,,0,0
front,0,377095278,197482,377095278,197482,399056965,197482,420377823,197482,439433488,197482,440779647,21.962,21.321,19.056,1.346,41.723,63.684,,,0,0
right,0,396406177,197482,396406177,197482,419668083,197482,420377823,197482,440768091,197482,442076271,23.262,0.710,20.390,1.308,22.408,45.670,13.510,32.821,0,0
left,0,466569082,197482,466569082,197482,489757098,197482,513117442,197482,529483303,197482,531400025,23.188,23.360,16.366,1.917,41.643,64.831,,,0,0
front,0,480681706,197482,480681706,197482,501053723,197482,513117442,197482,531112960,197482,532231422,20.372,12.064,17.996,1.118,31.178,51.550,,,0,0
right,0,493515843,197482,493515843,197482,512358448,197482,513117442,197482,532193188,197482,534053011,18.843,0.759,19.076,1.860,21.695,40.537,14.113,26.947,0,0
left,0,566601747,197482,566601747,197482,590733143,197482,611890975,197482,628445532,197482,630625275,24.131,21.158,16.555,2.180,39.892,64.024,,,0,0
front,0,581064882,197482,581064882,197482,602364268,197482,611890975,197482,630311264,197482,631613605,21.299,9.527,18.420,1.302,29.249,50.549,,,0,0
right,0,593849343,197482,593849343,197482,611172279,197482,611890975,197482,631535025,197482,633131714,17.323,0.719,19.644,1.597,21.959,39.282,14.463,27.248,0,0
left,0,665639137,197482,665639137,197482,688614397,197482,707474639,197482,724171572,197482,725814208,22.975,18.860,16.697,1.643,37.200,60.175,,,0,0
front,0,679305200,197482,679305200,197482,702328474,197482,707474639,197482,725546451,197482,726740206,23.023,5.146,18.072,1.194,24.412,47.435,,,0,0
right,0,691889153,197482,691889153,197482,706881924,197482,707474639,197482,726774325,197482,728150270,14.993,0.593,19.300,1.376,21.268,36.261,13.666,26.250,0,0
left,0,763680169,197482,763680169,197482,781504337,197482,811201620,197482,827814600,197482,829660624,17.824,29.697,16.613,1.846,48.156,65.980,,,0,0
front,0,776848924,197482,776848924,197482,799078152,197482,811201620,197482,829582266,197482,831472519,22.229,12.123,18.381,1.890,32.394,54.624,,,0,0
right,0,789657425,197482,789657425,197482,810427425,197482,811201620,197482,831504606,197482,833298132,20.770,0.774,20.303,1.794,22.871,43.641,13.169,25.977,0,0
left,0,866443204,197482,866443204,197482,887958890,197482,928768907,197482,945602355,197482,947426024,21.516,40.810,16.833,1.824,59.467,80.983,,,0,0
front,0,887456132,197482,887456132,197482,909451837,197482,928768907,197482,947076950,197482,948362547,21.996,19.317,18.308,1.286,38.911,60.906,,,0,0
