camera_id,packet_seq_num,msg_hdr_seq_nsec,t0_imgpub_sec,t0_imgpub_nsec,t1_segnode_cb_sec,t1_segnode_cb_nsec,t2_segnode_batchstart_sec,t2_segnode_batchstart_nsec,t3_segnode_respub_sec,t3_segnode_respub_nsec,t4_segsub_resrecv_sec,t4_segsub_resrecv_nsec,lat_imgpub_to_cb_ms,lat_cb_to_batch_start_ms,lat_batch_start_to_res_pub_ms,lat_res_pub_to_res_recv_ms,lat_segnode_cb_to_segsub_recv_ms,lat_total_e2e_ms,offset_T0_front_vs_left_ms,offset_T0_right_vs_left_ms,lost_pkts_since_last,total_lost_pkts_cam
right,0,902017999,193413,902017999,193413,902017999,193413,907597152,193413,915964647,193413,917195726,0.000,5.579,8.367,1.231,15.178,15.178,,,0,0
left,0,972429272,193413,972429272,193413,972429272,193413,983205107,193413,990497929,193413,991924334,0.000,10.776,7.293,1.426,19.495,19.495,,,0,0
front,0,990929885,193413,990929885,193413,990929885,193413,999889442,193414,007509538,193414,009913614,0.000,8.960,7.620,2.404,18.984,18.984,,,0,0
right,0,8349779,193414,008349779,193414,008349779,193414,016602004,193414,023774753,193414,025688156,0.000,8.252,7.173,1.913,17.338,17.338,,,0,0
left,0,73706219,193414,073706219,193414,073706219,193414,082311400,193414,089841231,193414,091677802,0.000,8.605,7.530,1.837,17.972,17.972,,,0,0
front,0,90532201,193414,090532201,193414,090532201,193414,095524522,193414,102940233,193414,104945596,0.000,4.992,7.416,2.005,14.413,14.413,,,0,0
right,0,104616759,193414,104616759,193414,104616759,193414,112606423,193414,120248319,193414,121745933,0.000,7.990,7.642,1.498,17.129,17.129,,,0,0
left,0,172351435,193414,172351435,193414,172351435,193414,179699823,193414,187504081,193414,190094534,0.000,7.348,7.804,2.590,17.743,17.743,,,0,0
front,0,191738506,193414,191738506,193414,191738506,193414,196580854,193414,203650206,193414,205598624,0.000,4.842,7.069,1.948,13.860,13.860,,,0,0
right,0,207102316,193414,207102316,193414,207102316,193414,212570825,193414,220251841,193414,222530057,0.000,5.469,7.681,2.278,15.428,15.428,,,0,0
left,0,277465645,193414,277465645,193414,277465645,193414,285777677,193414,294156938,193414,296214959,0.000,8.312,8.379,2.058,18.749,18.749,,,0,0
front,0,292611651,193414,292611651,193414,292611651,193414,298043462,193414,305323494,193414,307043065,0.000,5.432,7.280,1.720,14.431,14.431,,,0,0
right,0,310069915,193414,310069915,193414,310069915,193414,315362384,193414,322341938,193414,324218085,0.000,5.292,6.980,1.876,14.148,14.148,,,0,0
left,0,371419359,193414,371419359,193414,371419359,193414,378406979,193414,385805038,193414,388383989,0.000,6.988,7.398,2.579,16.965,16.965,,,0,0
front,0,385618576,193414,385618576,193414,385618576,193414,390989721,193414,398280700,193414,399789805,0.000,5.371,7.291,1.509,14.171,14.171,,,0,0
right,0,398586919,193414,398586919,193414,398586919,193414,404078988,193414,411724695,193414,413365895,0.000,5.492,7.646,1.641,14.779,14.779,,,0,0
left,0,471287426,193414,471287426,193414,471287426,193414,479492946,193414,486765598,193414,488807033,0.000,8.206,7.273,2.041,17.520,17.520,,,0,0
front,0,486585325,193414,486585325,193414,486585325,193414,491925399,193414,500354080,193414,502972093,0.000,5.340,8.429,2.618,16.387,16.387,,,0,0
right,0,499385810,193414,499385810,193414,499385810,193414,504786485,193414,512480977,193414,514280091,0.000,5.401,7.694,1.799,14.894,14.894,,,0,0
left,0,570941116,193414,570941116,193414,570941116,193414,578428420,193414,585398644,193414,586710918,0.000,7.487,6.970,1.312,15.770,15.770,,,0,0
front,0,586739461,193414,586739461,193414,586739461,193414,592595039,193414,600483394,193414,602030735,0.000,5.856,7.888,1.547,15.291,15.291,,,0,0
right,0,600457102,193414,600457102,193414,600457102,193414,604999279,193414,612098280,193414,613450209,0.000,4.542,7.099,1.352,12.993,12.993,,,0,0
left,0,672046975,193414,672046975,193414,672046975,193414,681788711,193414,688913336,193414,691590352,0.000,9.742,7.125,2.677,19.543,19.543,,,0,0
front,0,691003365,193414,691003365,193414,691003365,193414,695968155,193414,703577511,193414,705312158,0.000,4.965,7.609,1.735,14.309,14.309,,,0,0
right,0,704562248,193414,704562248,193414,704562248,193414,709463439,193414,716555248,193414,717983462,0.000,4.901,7.092,1.428,13.421,13.421,,,0,0
left,0,772806506,193414,772806506,193414,772806506,193414,780513529,193414,789074705,193414,790692713,0.000,7.707,8.561,1.618,17.886,17.886,,,0,0
