camera_id,packet_seq_num,msg_hdr_seq_nsec,t0_imgpub_sec,t0_imgpub_nsec,t1_segnode_cb_sec,t1_segnode_cb_nsec,t2_segnode_batchstart_sec,t2_segnode_batchstart_nsec,t3_segnode_respub_sec,t3_segnode_respub_nsec,t4_segsub_resrecv_sec,t4_segsub_resrecv_nsec,lat_imgpub_to_cb_ms,lat_cb_to_batch_start_ms,lat_batch_start_to_res_pub_ms,lat_res_pub_to_res_recv_ms,lat_segnode_cb_to_segsub_recv_ms,lat_total_e2e_ms,offset_T0_front_vs_left_ms,offset_T0_right_vs_left_ms,lost_pkts_since_last,total_lost_pkts_cam
right,30,110268414,15877,110268414,15877,110268414,15877,118912382,15877,125358528,15877,127455942,0.000,8.644,6.446,2.097,17.188,17.188,,,0,0
left,55,123319984,15877,123319984,15877,123319984,15877,132997901,15877,140119616,15877,141621565,0.000,9.678,7.122,1.502,18.302,18.302,,,0,0
front,80,146227673,15877,146227673,15877,146227673,15877,155984390,15877,161620283,15877,162716592,0.000,9.757,5.636,1.096,16.489,16.489,,,0,0
right,31,210262064,15877,210262064,15877,210262064,15877,217933055,15877,224224421,15877,225458601,0.000,7.671,6.291,1.234,15.197,15.197,,,0,0
left,56,223288125,15877,223288125,15877,223288125,15877,237639071,15877,244720405,15877,246586771,0.000,14.351,7.081,1.866,23.299,23.299,,,0,0
front,81,246083485,15877,246083485,15877,246083485,15877,254444301,15877,260154411,15877,261307955,0.000,8.361,5.710,1.154,15.224,15.224,,,0,0
right,32,310227237,15877,310227237,15877,310227237,15877,319044391,15877,325171207,15877,327049983,0.000,8.817,6.127,1.879,16.823,16.823,,,0,0
left,57,323263955,15877,323263955,15877,323263955,15877,334920863,15877,341923856,15877,343362047,0.000,11.657,7.003,1.438,20.098,20.098,,,0,0
front,82,346171149,15877,346171149,15877,346171149,15877,355989150,15877,361740219,15877,362846438,0.000,9.818,5.751,1.106,16.675,16.675,,,0,0
right,33,410215686,15877,410215686,15877,410215686,15877,419145782,15877,425409542,15877,426703820,0.000,8.930,6.264,1.294,16.488,16.488,,,0,0
left,58,423257952,15877,423257952,15877,423257952,15877,432116781,15877,439221164,15877,440764492,0.000,8.859,7.104,1.543,17.507,17.507,,,0,0
front,83,446095140,15877,446095140,15877,446095140,15877,455571238,15877,461453201,15877,462929693,0.000,9.476,5.882,1.476,16.835,16.835,,,0,0
right,34,510238271,15877,510238271,15877,510238271,15877,518665995,15877,525047378,15877,527177342,0.000,8.428,6.381,2.130,16.939,16.939,,,0,0
left,59,523253479,15877,523253479,15877,523253479,15877,532568576,15877,539454009,15877,540884979,0.000,9.315,6.885,1.431,17.631,17.631,,,0,0
front,84,546102374,15877,546102374,15877,546102374,15877,554630872,15877,560358704,15877,561494650,0.000,8.528,5.728,1.136,15.392,15.392,,,0,0
right,35,610255796,15877,610255796,15877,610255796,15877,620651959,15877,626921999,15877,628857390,0.000,10.396,6.270,1.935,18.602,18.602,,,0,0
left,60,623258167,15877,623258167,15877,623258167,15877,634443191,15877,641407404,15877,642942845,0.000,11.185,6.964,1.535,19.685,19.685,,,0,0
front,85,646146331,15877,646146331,15877,646146331,15877,655672267,15877,661398931,15877,662588850,0.000,9.526,5.727,1.190,16.443,16.443,,,0,0
right,36,710268603,15877,710268603,15877,710268603,15877,717046439,15877,723329591,15877,725192751,0.000,6.778,6.283,1.863,14.924,14.924,,,0,0
left,61,723722365,15877,723722365,15877,723722365,15877,734871366,15877,742540885,15877,744376864,0.000,11.149,7.670,1.836,20.654,20.654,,,0,0
front,86,746181315,15877,746181315,15877,746181315,15877,754556228,15877,760289495,15877,761532426,0.000,8.375,5.733,1.243,15.351,15.351,,,0,0
right,37,810279185,15877,810279185,15877,810279185,15877,816075726,15877,822174213,15877,823339766,0.000,5.797,6.098,1.166,13.061,13.061,,,0,0
left,62,823284683,15877,823284683,15877,823284683,15877,831517344,15877,838710110,15877,840542807,0.000,8.233,7.193,1.833,17.258,17.258,,,0,0
front,87,846348190,15877,846348190,15877,846348190,15877,853062356,15877,858738191,15877,859859835,0.000,6.714,5.676,1.122,13.512,13.512,,,0,0
right,38,910426202,15877,910426202,15877,910426202,15877,916813028,15877,923084798,15877,924667314,0.000,6.387,6.272,1.583,14.241,14.241,,,0,0
left,63,923307348,15877,923307348,15877,923307348,15877,931124656,15877,938658164,15877,940332467,0.000,7.817,7.534,1.674,17.025,17.025,,,0,0
front,88,946167030,15877,946167030,15877,946167030,15877,953983980,15877,959578549,15877,960629704,0.000,7.817,5.595,1.051,14.463,14.463,,,0,0
right,39,10254186,15878,010254186,15878,010254186,15878,016125876,15878,022311603,15878,023390940,0.000,5.872,6.186,1.079,13.137,13.137,,,0,0
left,64,23320432,15878,023320432,15878,023320432,15878,033012339,15878,040375701,15878,041846340,0.000,9.692,7.363,1.471,18.526,18.526,,,0,0
front,89,46135789,15878,046135789,15878,046135789,15878,053082751,15878,058644405,15878,059727508,0.000,6.947,5.562,1.083,13.592,13.592,,,0,0
right,40,110282998,15878,110282998,15878,110282998,15878,118506337,15878,124504169,15878,125648159,0.000,8.223,5.998,1.144,15.365,15.365,,,0,0
left,65,123291181,15878,123291181,15878,123291181,15878,131830572,15878,138745467,15878,140354327,0.000,8.539,6.915,1.609,17.063,17.063,,,0,0
front,90,146175701,15878,146175701,15878,146175701,15878,153223121,15878,158919254,15878,159975070,0.000,7.047,5.696,1.056,13.799,13.799,,,0,0
right,41,210292590,15878,210292590,15878,210292590,15878,217531846,15878,223691242,15878,225754077,0.000,7.239,6.159,2.063,15.461,15.461,,,0,0
left,66,223321010,15878,223321010,15878,223321010,15878,232550220,15878,239595809,15878,241110300,0.000,9.229,7.046,1.514,17.789,17.789,,,0,0
front,91,246150551,15878,246150551,15878,246150551,15878,253949709,15878,259633690,15878,260778788,0.000,7.799,5.684,1.145,14.628,14.628,,,0,0
right,42,310275226,15878,310275226,15878,310275226,15878,316140658,15878,322209651,15878,323423270,0.000,5.865,6.069,1.214,13.148,13.148,,,0,0
left,67,323332870,15878,323332870,15878,323332870,15878,333821041,15878,341169850,15878,342912065,0.000,10.488,7.349,1.742,19.579,19.579,,,0,0
front,92,346448171,15878,346448171,15878,346448171,15878,353664749,15878,359217751,15878,360339730,0.000,7.217,5.553,1.122,13.892,13.892,,,0,0
right,43,410279053,15878,410279053,15878,410279053,15878,416265616,15878,422577815,15878,424464316,0.000,5.987,6.312,1.887,14.185,14.185,,,0,0
left,68,423339066,15878,423339066,15878,423339066,15878,432930872,15878,440370189,15878,441911923,0.000,9.592,7.439,1.542,18.573,18.573,,,0,0
front,93,446152774,15878,446152774,15878,446152774,15878,454142119,15878,459967595,15878,461040879,0.000,7.989,5.825,1.073,14.888,14.888,,,0,0
right,44,510296452,15878,510296452,15878,510296452,15878,516262105,15878,522295005,15878,523506761,0.000,5.966,6.033,1.212,13.210,13.210,,,0,0
left,69,523308249,15878,523308249,15878,523308249,15878,532777662,15878,539750484,15878,541193312,0.000,9.469,6.973,1.443,17.885,17.885,,,0,0
front,94,546159789,15878,546159789,15878,546159789,15878,556462419,15878,562212604,15878,563299045,0.000,10.303,5.750,1.086,17.139,17.139,,,0,0
right,45,610309633,15878,610309633,15878,610309633,15878,617569669,15878,623736763,15878,624947882,0.000,7.260,6.167,1.211,14.638,14.638,,,0,0
left,70,623415373,15878,623415373,15878,623415373,15878,631457527,15878,638732658,15878,640355970,0.000,8.042,7.275,1.623,16.941,16.941,,,0,0
front,95,646160712,15878,646160712,15878,646160712,15878,652863510,15878,658653460,15878,659809546,0.000,6.703,5.790,1.156,13.649,13.649,,,0,0
right,46,710293869,15878,710293869,15878,710293869,15878,720410496,15878,726426631,15878,727641610,0.000,10.117,6.016,1.215,17.348,17.348,,,0,0
left,71,723320227,15878,723320227,15878,723320227,15878,733769413,15878,740778506,15878,742261182,0.000,10.449,7.009,1.483,18.941,18.941,,,0,0
front,96,746172900,15878,746172900,15878,746172900,15878,754358846,15878,760277404,15878,761391689,0.000,8.186,5.919,1.114,15.219,15.219,,,0,0
right,47,810316073,15878,810316073,15878,810316073,15878,817734759,15878,824057959,15878,826037818,0.000,7.419,6.323,1.980,15.722,15.722,,,0,0
left,72,823343017,15878,823343017,15878,823343017,15878,832649176,15878,839662995,15878,841189255,0.000,9.306,7.014,1.526,17.846,17.846,,,0,0
front,97,846185057,15878,846185057,15878,846185057,15878,853340383,15878,858974417,15878,860110706,0.000,7.155,5.634,1.136,13.926,13.926,,,0,0
