camera_id,msg_seq,t1_sec,t1_nsec,t2_sec,t2_nsec,t3_sec,t3_nsec,t4_sec,t4_nsec,lat_t1_t2_ms,lat_t2_t3_ms,lat_t3_t4_ms,lat_t1_t4_total_ms
front,308767957,3614,308767957,3614,317845829,3614,332458236,3614,333915580,9.078,14.612,1.457,25.148
right,334537447,3614,334537447,3614,340054936,3614,353170758,3614,354284594,5.517,13.116,1.114,19.747
front,408794725,3614,408794725,3614,418193133,3614,432754733,3614,434240982,9.398,14.562,1.486,25.446
right,434559659,3614,434559659,3614,440965806,3614,454296265,3614,455380734,6.406,13.330,1.084,20.821
front,508768118,3614,508768118,3614,515775375,3614,530588667,3614,532211721,7.007,14.813,1.623,23.444
right,534524576,3614,534524576,3614,542015968,3614,555576982,3614,556601867,7.491,13.561,1.025,22.077
front,608790723,3614,608790723,3614,615930119,3614,630672699,3614,632259686,7.139,14.743,1.587,23.469
right,634554812,3614,634554812,3614,643389168,3614,656870901,3614,657915561,8.834,13.482,1.045,23.361
front,708771086,3614,708771086,3614,715854551,3614,730781300,3614,732312419,7.083,14.927,1.531,23.541
right,734565938,3614,734565938,3614,740558667,3614,753563230,3614,754618691,5.993,13.005,1.055,20.053
front,808796326,3614,808796326,3614,816598359,3614,831808468,3614,833434866,7.802,15.210,1.626,24.639
right,834540873,3614,834540873,3614,840483544,3614,853525998,3614,854589778,5.943,13.042,1.064,20.049
front,908792641,3614,908792641,3614,916489938,3614,931049078,3614,932677281,7.697,14.559,1.628,23.885
right,934552838,3614,934552838,3614,942007833,3614,955180382,3614,956198212,7.455,13.173,1.018,21.645
front,8795118,3615,008795118,3615,015968215,3615,030649979,3615,032249262,7.173,14.682,1.599,23.454
right,34543991,3615,034543991,3615,041916787,3615,054969938,3615,056225711,7.373,13.053,1.256,21.682
front,108803028,3615,108803028,3615,116123072,3615,130754934,3615,132504216,7.320,14.632,1.749,23.701
right,134553906,3615,134553906,3615,140530229,3615,153702084,3615,155486241,5.976,13.172,1.784,20.932
front,208789018,3615,208789018,3615,216398981,3615,230915587,3615,232483405,7.610,14.517,1.568,23.694
right,234564374,3615,234564374,3615,239967663,3615,253166538,3615,254274889,5.403,13.199,1.108,19.711
front,308800477,3615,308800477,3615,315860917,3615,330458966,3615,332577612,7.060,14.598,2.119,23.777
right,334567413,3615,334567413,3615,342106021,3615,355250984,3615,356251224,7.539,13.145,1.000,21.684
front,408876256,3615,408876256,3615,416338360,3615,431044506,3615,432771949,7.462,14.706,1.727,23.896
right,434650751,3615,434650751,3615,443502413,3615,456640100,3615,457760463,8.852,13.138,1.120,23.110
front,508818268,3615,508818268,3615,516088781,3615,530709193,3615,532199160,7.271,14.620,1.490,23.381
right,534560772,3615,534560772,3615,542010425,3615,555241183,3615,556263264,7.450,13.231,1.022,21.702
front,608817346,3615,608817346,3615,617863606,3615,632373459,3615,633896197,9.046,14.510,1.523,25.079
right,634579557,3615,634579557,3615,643419874,3615,656664251,3615,657685494,8.840,13.244,1.021,23.106
front,708811962,3615,708811962,3615,718117253,3615,732748198,3615,734293091,9.305,14.631,1.545,25.481
right,734597066,3615,734597066,3615,741591899,3615,754679213,3615,755822905,6.995,13.087,1.144,21.226
front,808818642,3615,808818642,3615,815851220,3615,830410613,3615,832036837,7.033,14.559,1.626,23.218
right,834579806,3615,834579806,3615,839900722,3615,853111590,3615,854134472,5.321,13.211,1.023,19.555
front,908820172,3615,908820172,3615,919053207,3615,933658400,3615,935296445,10.233,14.605,1.638,26.476
right,934610099,3615,934610099,3615,939977894,3615,953180114,3615,954410425,5.368,13.202,1.230,19.800
front,8817655,3616,008817655,3616,016519627,3616,031096323,3616,032625344,7.702,14.577,1.529,23.808
right,34574181,3616,034574181,3616,039811076,3616,053058641,3616,054239143,5.237,13.248,1.181,19.665
front,108818516,3616,108818516,3616,118061891,3616,132724891,3616,134194702,9.243,14.663,1.470,25.376
right,134651069,3616,134651069,3616,141972153,3616,155111094,3616,156131726,7.321,13.139,1.021,21.481
front,208815296,3616,208815296,3616,217854311,3616,232467980,3616,234021460,9.039,14.614,1.553,25.206
right,234605094,3616,234605094,3616,241116159,3616,254324907,3616,255568902,6.511,13.209,1.244,20.964
front,308820024,3616,308820024,3616,315810629,3616,330290931,3616,331925653,6.991,14.480,1.635,23.106
right,334591648,3616,334591648,3616,339802910,3616,352881459,3616,353925118,5.211,13.079,1.044,19.333
front,408830674,3616,408830674,3616,415578799,3616,430181633,3616,431692620,6.748,14.603,1.511,22.862
right,434591637,3616,434591637,3616,442021790,3616,455240807,3616,456383599,7.430,13.219,1.143,21.792
front,508822742,3616,508822742,3616,516919471,3616,531476481,3616,532919842,8.097,14.557,1.443,24.097
right,534592788,3616,534592788,3616,540843269,3616,554050048,3616,555149872,6.250,13.207,1.100,20.557
front,608824371,3616,608824371,3616,615911803,3616,630518794,3616,631996577,7.087,14.607,1.478,23.172
right,634559629,3616,634559629,3616,639867332,3616,653069755,3616,654096447,5.308,13.202,1.027,19.537
front,708834184,3616,708834184,3616,716920774,3616,731764388,3616,733211639,8.087,14.844,1.447,24.377
right,734604043,3616,734604043,3616,739769371,3616,752888592,3616,753930402,5.165,13.119,1.042,19.326
front,808842609,3616,808842609,3616,815392484,3616,830049840,3616,831591451,6.550,14.657,1.542,22.749
right,834610076,3616,834610076,3616,841984212,3616,855155914,3616,856204556,7.374,13.172,1.049,21.594
front,908858404,3616,908858404,3616,915504483,3616,930074317,3616,931602956,6.646,14.570,1.529,22.745
right,934594908,3616,934594908,3616,942121972,3616,955222565,3616,956395172,7.527,13.101,1.173,21.800
front,8839818,3617,008839818,3617,019916673,3617,034633575,3617,036394004,11.077,14.717,1.760,27.554
right,34724669,3617,034724669,3617,040239300,3617,053336332,3617,054538802,5.515,13.097,1.202,19.814
front,108851852,3617,108851852,3617,115751727,3617,130212837,3617,131798084,6.900,14.461,1.585,22.946
right,134613304,3617,134613304,3617,139866871,3617,152971758,3617,154059803,5.254,13.105,1.088,19.446
front,208855084,3617,208855084,3617,217868200,3617,232564846,3617,233973529,9.013,14.697,1.409,25.118
right,234614693,3617,234614693,3617,241822597,3617,255153181,3617,256545213,7.208,13.331,1.392,21.931
front,308865200,3617,308865200,3617,316480820,3617,331013544,3617,332721624,7.616,14.533,1.708,23.856
right,334625314,3617,334625314,3617,341996753,3617,355101163,3617,356228179,7.371,13.104,1.127,21.603
front,408846631,3617,408846631,3617,415803378,3617,430410480,3617,431977881,6.957,14.607,1.567,23.131
right,434628459,3617,434628459,3617,442537439,3617,455931354,3617,457188309,7.909,13.394,1.257,22.560
front,508862546,3617,508862546,3617,515941887,3617,530496104,3617,532104969,7.079,14.554,1.609,23.242
right,534626357,3617,534626357,3617,542017108,3617,555154348,3617,556330294,7.391,13.137,1.176,21.704
front,608849942,3617,608849942,3617,615719166,3617,630254177,3617,631919341,6.869,14.535,1.665,23.069
right,634629323,3617,634629323,3617,639694376,3617,652880676,3617,653999786,5.065,13.186,1.119,19.370
front,708860116,3617,708860116,3617,716421685,3617,731201675,3617,732723605,7.562,14.780,1.522,23.863
right,734660702,3617,734660702,3617,739903452,3617,753102122,3617,754178337,5.243,13.199,1.076,19.518
front,808862532,3617,808862532,3617,815656266,3617,830175810,3617,831719478,6.794,14.520,1.544,22.857
right,834636775,3617,834636775,3617,841969248,3617,855252129,3617,856421135,7.332,13.283,1.169,21.784
front,908872551,3617,908872551,3617,918254233,3617,932789805,3617,934306774,9.382,14.536,1.517,25.434
right,934632581,3617,934632581,3617,941461360,3617,954563495,3617,955676930,6.829,13.102,1.113,21.044
front,8887678,3618,008887678,3618,015730225,3618,030282592,3618,031887457,6.843,14.552,1.605,23.000
right,34643755,3618,034643755,3618,042015881,3618,055652666,3618,056650773,7.372,13.637,0.998,22.007
front,108864891,3618,108864891,3618,118233609,3618,132908678,3618,134482938,9.369,14.675,1.574,25.618
right,134656261,3618,134656261,3618,140961810,3618,154013082,3618,154938673,6.306,13.051,0.926,20.282
front,208865748,3618,208865748,3618,215476891,3618,230080292,3618,231704202,6.611,14.603,1.624,22.838
right,234662509,3618,234662509,3618,242496043,3618,255625880,3618,256668339,7.834,13.130,1.042,22.006
front,308880630,3618,308880630,3618,315421101,3618,330202916,3618,331684323,6.540,14.782,1.481,22.804
right,334636460,3618,334636460,3618,341971964,3618,355387102,3618,356485258,7.336,13.415,1.098,21.849
front,408884799,3618,408884799,3618,419862246,3618,434498006,3618,436141791,10.977,14.636,1.644,27.257
right,434658362,3618,434658362,3618,440842281,3618,454148614,3618,455319924,6.184,13.306,1.171,20.662
front,508890355,3618,508890355,3618,515913112,3618,530396720,3618,531880573,7.023,14.484,1.484,22.990
right,534658417,3618,534658417,3618,542109812,3618,555200941,3618,556189550,7.451,13.091,0.989,21.531
front,608885766,3618,608885766,3618,616305946,3618,630771360,3618,632198827,7.420,14.465,1.427,23.313
right,634620389,3618,634620389,3618,643431179,3618,656577838,3618,657554575,8.811,13.147,0.977,22.934
front,708895021,3618,708895021,3618,716138528,3618,730882295,3618,732569879,7.244,14.744,1.688,23.675
right,734631556,3618,734631556,3618,739912867,3618,753231908,3618,754200643,5.281,13.319,0.969,19.569
front,808892424,3618,808892424,3618,815496593,3618,830261409,3618,831839915,6.604,14.765,1.579,22.947
right,834624522,3618,834624522,3618,841660944,3618,854952399,3618,855942999,7.036,13.291,0.991,21.318
front,908894823,3618,908894823,3618,915828946,3618,930445134,3618,931957323,6.934,14.616,1.512,23.062
right,934628178,3618,934628178,3618,940136594,3618,953173142,3618,954164572,5.508,13.037,0.991,19.536
front,8904277,3619,008904277,3619,019362609,3619,033990260,3619,036063906,10.458,14.628,2.074,27.160
right,34626401,3619,034626401,3619,040069018,3619,053311517,3619,054545705,5.443,13.242,1.234,19.919
front,108899633,3619,108899633,3619,117618706,3619,132365927,3619,133886005,8.719,14.747,1.520,24.986
right,134646023,3619,134646023,3619,142267285,3619,155436527,3619,156568123,7.621,13.169,1.132,21.922
front,208913498,3619,208913498,3619,215340190,3619,230020830,3619,231517098,6.427,14.681,1.496,22.604
right,234642896,3619,234642896,3619,240276524,3619,253693348,3619,254861980,5.634,13.417,1.169,20.219
front,308916327,3619,308916327,3619,316948271,3619,331577922,3619,333045812,8.032,14.630,1.468,24.129
right,334664349,3619,334664349,3619,342145411,3619,355221942,3619,356490665,7.481,13.077,1.269,21.826
front,408907697,3619,408907697,3619,415673155,3619,430301131,3619,431868286,6.765,14.628,1.567,22.961
right,434646659,3619,434646659,3619,440527452,3619,453619442,3619,454599765,5.881,13.092,0.980,19.953
front,508992590,3619,508992590,3619,516578854,3619,531268764,3619,532992827,7.586,14.690,1.724,24.000
right,534712148,3619,534712148,3619,539899636,3619,553091335,3619,554115908,5.187,13.192,1.025,19.404
front,608988922,3619,608988922,3619,615727985,3619,630338148,3619,631850881,6.739,14.610,1.513,22.862
right,634787013,3619,634787013,3619,641440446,3619,654680024,3619,655760877,6.653,13.240,1.081,20.974
front,708921428,3619,708921428,3619,718178651,3619,732788605,3619,734350515,9.257,14.610,1.562,25.429
right,734680868,3619,734680868,3619,741812955,3619,755212074,3619,756396683,7.132,13.399,1.185,21.716
front,808906458,3619,808906458,3619,815973502,3619,830558285,3619,832064323,7.067,14.585,1.506,23.158
right,834746208,3619,834746208,3619,842236515,3619,855358283,3619,856429371,7.490,13.122,1.071,21.683
front,908934332,3619,908934332,3619,916612675,3619,931230853,3619,932777363,7.678,14.618,1.547,23.843
right,934838676,3619,934838676,3619,942282459,3619,955433772,3619,956785760,7.444,13.151,1.352,21.947
front,8932020,3620,008932020,3620,015590379,3620,030210217,3620,031705262,6.658,14.620,1.495,22.773
right,34744210,3620,034744210,3620,040330057,3620,053420421,3620,054578217,5.586,13.090,1.158,19.834
front,108929777,3620,108929777,3620,115821173,3620,131186143,3620,133613751,6.891,15.365,2.428,24.684
right,134681575,3620,134681575,3620,141402931,3620,154552978,3620,155583034,6.721,13.150,1.030,20.901
front,208942806,3620,208942806,3620,216042995,3620,231621518,3620,234064257,7.100,15.579,2.443,25.121
right,234726159,3620,234726159,3620,240419583,3620,253560705,3620,254551696,5.693,13.141,0.991,19.826
front,308938633,3620,308938633,3620,318528479,3620,333472175,3620,334976084,9.590,14.944,1.504,26.037
right,334870259,3620,334870259,3620,340170265,3620,353359467,3620,354449700,5.300,13.189,1.090,19.579
front,408959603,3620,408959603,3620,415621953,3620,430231841,3620,431686549,6.662,14.610,1.455,22.727
right,434706336,3620,434706336,3620,441569608,3620,454686438,3620,455786212,6.863,13.117,1.100,21.080
front,508945104,3620,508945104,3620,517904255,3620,532546667,3620,534100675,8.959,14.642,1.554,25.156
right,534724010,3620,534724010,3620,542905125,3620,556028200,3620,557135056,8.181,13.123,1.107,22.411
front,608946872,3620,608946872,3620,615702876,3620,630235928,3620,631845428,6.756,14.533,1.609,22.899
right,634718095,3620,634718095,3620,642070496,3620,655205143,3620,656210085,7.352,13.135,1.005,21.492
front,708936064,3620,708936064,3620,717574139,3620,732099277,3620,733665268,8.638,14.525,1.566,24.729
right,734689788,3620,734689788,3620,741877213,3620,754889668,3620,755850312,7.187,13.012,0.961,21.161
front,808958143,3620,808958143,3620,815857657,3620,830362300,3620,831831410,6.900,14.505,1.469,22.873
right,834681456,3620,834681456,3620,839938684,3620,853185483,3620,854249381,5.257,13.247,1.064,19.568
front,908959590,3620,908959590,3620,916852826,3620,931371682,3620,932837149,7.893,14.519,1.465,23.878
right,934691332,3620,934691332,3620,940949809,3620,953957029,3620,954949010,6.258,13.007,0.992,20.258
front,8944841,3621,008944841,3621,018385549,3621,032930976,3621,034483901,9.441,14.545,1.553,25.539
right,34760258,3621,034760258,3621,040440491,3621,053577773,3621,055405519,5.680,13.137,1.828,20.645
front,109061529,3621,109061529,3621,115729912,3621,130420595,3621,131870523,6.668,14.691,1.450,22.809
right,134777250,3621,134777250,3621,141033191,3621,154156280,3621,155136347,6.256,13.123,0.980,20.359
front,208955653,3621,208955653,3621,215834036,3621,230527526,3621,232107563,6.878,14.693,1.580,23.152
right,234800390,3621,234800390,3621,240023435,3621,253256042,3621,254429317,5.223,13.233,1.173,19.629
front,308963791,3621,308963791,3621,315581579,3621,330117561,3621,331707932,6.618,14.536,1.590,22.744
right,334733991,3621,334733991,3621,341638121,3621,354880583,3621,355845765,6.904,13.242,0.965,21.112
front,408969982,3621,408969982,3621,417972674,3621,432759720,3621,434310089,9.003,14.787,1.550,25.340
right,434753001,3621,434753001,3621,442306550,3621,455416675,3621,456447874,7.554,13.110,1.031,21.695
front,508960212,3621,508960212,3621,516752790,3621,531487146,3621,533385409,7.793,14.734,1.898,24.425
right,534744761,3621,534744761,3621,541653590,3621,554940941,3621,556082602,6.909,13.287,1.142,21.338
front,608975691,3621,608975691,3621,615956890,3621,630314212,3621,632015532,6.981,14.357,1.701,23.040
right,634770117,3621,634770117,3621,640310421,3621,653443692,3621,654445064,5.540,13.133,1.001,19.675
front,708971337,3621,708971337,3621,717829145,3621,732460728,3621,734155646,8.858,14.632,1.695,25.184
right,734751390,3621,734751390,3621,741814462,3621,754915893,3621,755960301,7.063,13.101,1.044,21.209
front,808980715,3621,808980715,3621,815511237,3621,830094963,3621,831947217,6.531,14.584,1.852,22.967
right,834740522,3621,834740522,3621,839972660,3621,853157069,3621,854266963,5.232,13.184,1.110,19.526
front,908985560,3621,908985560,3621,918773459,3621,933431597,3621,935225164,9.788,14.658,1.794,26.240
right,934790553,3621,934790553,3621,941491946,3621,954623730,3621,955857142,6.701,13.132,1.233,21.067
front,9023880,3622,009023880,3622,016917477,3622,031446490,3622,033100565,7.894,14.529,1.654,24.077
right,34747382,3622,034747382,3622,041008836,3622,054347580,3622,055512971,6.261,13.339,1.165,20.766
front,108990271,3622,108990271,3622,118497897,3622,133251551,3622,134807556,9.508,14.754,1.556,25.817
right,134802738,3622,134802738,3622,141834048,3622,155048983,3622,156094910,7.031,13.215,1.046,21.292
front,208986747,3622,208986747,3622,215688186,3622,230253096,3622,232291971,6.701,14.565,2.039,23.305
right,234776456,3622,234776456,3622,240414633,3622,253552669,3622,254666101,5.638,13.138,1.113,19.890
front,308994195,3622,308994195,3622,319487343,3622,334092445,3622,336050526,10.493,14.605,1.958,27.056
right,334770377,3622,334770377,3622,341488831,3622,354589938,3622,355694764,6.718,13.101,1.105,20.924
front,408989943,3622,408989943,3622,415658631,3622,430799619,3622,432658294,6.669,15.141,1.859,23.668
right,434916785,3622,434916785,3622,440230881,3622,453339391,3622,454460136,5.314,13.109,1.121,19.543
front,508998021,3622,508998021,3622,518356334,3622,532751800,3622,534560879,9.358,14.395,1.809,25.563
right,534832113,3622,534832113,3622,540897592,3622,554026234,3622,555138955,6.065,13.129,1.113,20.307
front,608982415,3622,608982415,3622,615970133,3622,630675281,3622,632323093,6.988,14.705,1.648,23.341
right,634829764,3622,634829764,3622,640374902,3622,653499004,3622,654576006,5.545,13.124,1.077,19.746
front,708993130,3622,708993130,3622,716341196,3622,730914575,3622,732512089,7.348,14.573,1.598,23.519
right,734780955,3622,734780955,3622,741498762,3622,754671705,3622,755706787,6.718,13.173,1.035,20.926
front,808995811,3622,808995811,3622,815693207,3622,830308117,3622,831954177,6.697,14.615,1.646,22.958
right,834780811,3622,834780811,3622,842406440,3622,855511471,3622,856520185,7.626,13.105,1.009,21.739
front,908999630,3622,908999630,3622,915582434,3622,930161458,3622,931702749,6.583,14.579,1.541,22.703
right,934786741,3622,934786741,3622,941969177,3622,955015011,3622,955968787,7.182,13.046,0.954,21.182
front,9022244,3623,009022244,3623,015808042,3623,030343293,3623,031835388,6.786,14.535,1.492,22.813
right,34783099,3623,034783099,3623,041015154,3623,054312576,3623,055391369,6.232,13.297,1.079,20.608
front,109005881,3623,109005881,3623,116455947,3623,131115711,3623,132636110,7.450,14.660,1.520,23.630
right,134802639,3623,134802639,3623,142162399,3623,155327250,3623,156409048,7.360,13.165,1.082,21.606
front,209116839,3623,209116839,3623,215739107,3623,230600965,3623,232171993,6.622,14.862,1.571,23.055
right,234799647,3623,234799647,3623,240367532,3623,253484545,3623,254577005,5.568,13.117,1.092,19.777
front,309096213,3623,309096213,3623,315688775,3623,330180609,3623,331736080,6.593,14.492,1.555,22.640
right,334825229,3623,334825229,3623,341988597,3623,355167549,3623,356262369,7.163,13.179,1.095,21.437
front,409015731,3623,409015731,3623,415697026,3623,430391000,3623,432009375,6.681,14.694,1.618,22.994
right,434793243,3623,434793243,3623,440840411,3623,453891506,3623,454975835,6.047,13.051,1.084,20.183
front,509020407,3623,509020407,3623,518240773,3623,532762814,3623,534240997,9.220,14.522,1.478,25.221
right,534907224,3623,534907224,3623,542388276,3623,555730177,3623,556799898,7.481,13.342,1.070,21.893
front,609021558,3623,609021558,3623,615928430,3623,630661775,3623,632164267,6.907,14.733,1.502,23.143
right,634846981,3623,634846981,3623,640992198,3623,654154493,3623,655173342,6.145,13.162,1.019,20.326
front,709041048,3623,709041048,3623,716869174,3623,731723959,3623,733346085,7.828,14.855,1.622,24.305
right,734801591,3623,734801591,3623,740971677,3623,754366235,3623,755479714,6.170,13.395,1.113,20.678
front,809115876,3623,809115876,3623,815773137,3623,830262528,3623,831807333,6.657,14.489,1.545,22.691
right,834813471,3623,834813471,3623,839986457,3623,853209095,3623,854369241,5.173,13.223,1.160,19.556
front,909042071,3623,909042071,3623,918573286,3623,933203644,3623,934708145,9.531,14.630,1.505,25.666
right,934827278,3623,934827278,3623,940639607,3623,953850139,3623,955037868,5.812,13.211,1.188,20.211
front,9150018,3624,009150018,3624,015892441,3624,030527397,3624,032123322,6.742,14.635,1.596,22.973
right,34824507,3624,034824507,3624,042386904,3624,055666728,3624,056669063,7.562,13.280,1.002,21.845
front,109091610,3624,109091610,3624,115647417,3624,130210557,3624,131715786,6.556,14.563,1.505,22.624
right,134828165,3624,134828165,3624,142123291,3624,155190669,3624,156193641,7.295,13.067,1.003,21.365
front,209102421,3624,209102421,3624,215635795,3624,230480007,3624,231894161,6.533,14.844,1.414,22.792
right,234840557,3624,234840557,3624,241057088,3624,254279264,3624,255393871,6.217,13.222,1.115,20.553
front,309095877,3624,309095877,3624,317122435,3624,332350020,3624,333946826,8.027,15.228,1.597,24.851
right,334952926,3624,334952926,3624,340156135,3624,353570903,3624,354754843,5.203,13.415,1.184,19.802
front,409097196,3624,409097196,3624,415781668,3624,430442344,3624,431995725,6.684,14.661,1.553,22.899
right,434826169,3624,434826169,3624,442116964,3624,455267639,3624,456395095,7.291,13.151,1.127,21.569
front,509095094,3624,509095094,3624,515621454,3624,530091405,3624,531648695,6.526,14.470,1.557,22.554
right,534841288,3624,534841288,3624,540091166,3624,553495068,3624,554520211,5.250,13.404,1.025,19.679
front,609100042,3624,609100042,3624,615772998,3624,630399539,3624,632035752,6.673,14.627,1.636,22.936
right,634850464,3624,634850464,3624,640114185,3624,653448167,3624,654560793,5.264,13.334,1.113,19.710
front,709099431,3624,709099431,3624,716115468,3624,730660249,3624,732298826,7.016,14.545,1.639,23.199
right,734833561,3624,734833561,3624,740984359,3624,754111010,3624,755242834,6.151,13.127,1.132,20.409
front,809099940,3624,809099940,3624,818391880,3624,833019675,3624,834562118,9.292,14.628,1.542,25.462
right,834864437,3624,834864437,3624,841413341,3624,854433763,3624,855625717,6.549,13.020,1.192,20.761
front,909120211,3624,909120211,3624,918242065,3624,932854324,3624,934521241,9.122,14.612,1.667,25.401
right,934884134,3624,934884134,3624,940833923,3624,954516648,3624,955684911,5.950,13.683,1.168,20.801
front,9119843,3625,009119843,3625,016066473,3625,030744040,3625,032347887,6.947,14.678,1.604,23.228
right,34855885,3625,034855885,3625,042271185,3625,055446402,3625,056571620,7.415,13.175,1.125,21.716
front,109235740,3625,109235740,3625,115697577,3625,130303488,3625,131928929,6.462,14.606,1.625,22.693
right,134853978,3625,134853978,3625,140879690,3625,154377816,3625,155570924,6.026,13.498,1.193,20.717
front,209122976,3625,209122976,3625,218387814,3625,232814081,3625,234447362,9.265,14.426,1.633,25.324
right,234857915,3625,234857915,3625,240515345,3625,253658134,3625,254771813,5.657,13.143,1.114,19.914
front,309119237,3625,309119237,3625,315741860,3625,330354772,3625,331982147,6.623,14.613,1.627,22.863
right,334854964,3625,334854964,3625,341438477,3625,354598425,3625,355717604,6.584,13.160,1.119,20.863
front,409126368,3625,409126368,3625,418117881,3625,432671275,3625,434314789,8.992,14.553,1.644,25.188
right,434861060,3625,434861060,3625,442382556,3625,455526478,3625,456607354,7.521,13.144,1.081,21.746
front,509120085,3625,509120085,3625,516145426,3625,530782789,3625,532489020,7.025,14.637,1.706,23.369
right,534984302,3625,534984302,3625,540328113,3625,553424504,3625,554470460,5.344,13.096,1.046,19.486
front,609167102,3625,609167102,3625,616886331,3625,632979897,3625,635782047,7.719,16.094,2.802,26.615
right,634834128,3625,634834128,3625,643090893,3625,656219104,3625,657371849,8.257,13.128,1.153,22.538
front,709244108,3625,709244108,3625,716655631,3625,731687225,3625,733273568,7.412,15.032,1.586,24.029
right,734861214,3625,734861214,3625,740144771,3625,753155208,3625,754175913,5.284,13.010,1.021,19.315
front,809106246,3625,809106246,3625,816049247,3625,830661630,3625,832187048,6.943,14.612,1.525,23.081
right,834876507,3625,834876507,3625,842128135,3625,855177141,3625,856139340,7.252,13.049,0.962,21.263
front,909119526,3625,909119526,3625,916261159,3625,930734055,3625,932668710,7.142,14.473,1.935,23.549
right,934858907,3625,934858907,3625,940465663,3625,953583280,3625,954625652,5.607,13.118,1.042,19.767
front,9099931,3626,009099931,3626,017017946,3626,032214971,3626,034068813,7.918,15.197,1.854,24.969
right,34910216,3626,034910216,3626,041510524,3626,054768450,3626,056167855,6.600,13.258,1.399,21.258
front,109109211,3626,109109211,3626,117753688,3626,132695174,3626,134676156,8.644,14.941,1.981,25.567
right,134860975,3626,134860975,3626,140345109,3626,153675943,3626,155090637,5.484,13.331,1.415,20.230
front,209163988,3626,209163988,3626,216432450,3626,231471989,3626,233329417,7.268,15.040,1.857,24.165
right,234849482,3626,234849482,3626,240846051,3626,254376828,3626,255679115,5.997,13.531,1.302,20.830
front,309124680,3626,309124680,3626,316870839,3626,331467593,3626,333269099,7.746,14.597,1.802,24.144
right,334857063,3626,334857063,3626,340422784,3626,353851692,3626,355483798,5.566,13.429,1.632,20.627
front,409127743,3626,409127743,3626,417328788,3626,433036820,3626,435399111,8.201,15.708,2.362,26.271
right,434883586,3626,434883586,3626,443274738,3626,456570520,3626,457979322,8.391,13.296,1.409,23.096
front,509124707,3626,509124707,3626,518404051,3626,533293297,3626,535309327,9.279,14.889,2.016,26.185
right,534874621,3626,534874621,3626,543914020,3626,557090290,3626,558245729,9.039,13.176,1.155,23.371
front,609127493,3626,609127493,3626,617068010,3626,632360675,3626,634208057,7.941,15.293,1.847,25.081
right,634879281,3626,634879281,3626,642446536,3626,655861356,3626,657097318,7.567,13.415,1.236,22.218
front,709161991,3626,709161991,3626,718440843,3626,734066252,3626,737030479,9.279,15.625,2.964,27.868
right,734870627,3626,734870627,3626,742474802,3626,755747455,3626,756883938,7.604,13.273,1.136,22.013
front,809260041,3626,809260041,3626,816454402,3626,831315158,3626,833140086,7.194,14.861,1.825,23.880
right,834862160,3626,834862160,3626,840359388,3626,853627402,3626,854824695,5.497,13.268,1.197,19.963
front,909097231,3626,909097231,3626,917006523,3626,931670517,3626,933363043,7.909,14.664,1.693,24.266
right,934866698,3626,934866698,3626,940665231,3626,953977682,3626,955112982,5.799,13.312,1.135,20.246
front,9147716,3627,009147716,3627,016189083,3627,030827746,3627,032489930,7.041,14.639,1.662,23.342
right,34874109,3627,034874109,3627,042195262,3627,055361264,3627,056619800,7.321,13.166,1.259,21.746
front,109227979,3627,109227979,3627,117511835,3627,132291529,3627,133972146,8.284,14.780,1.681,24.744
right,134876747,3627,134876747,3627,140636450,3627,153805404,3627,154931539,5.760,13.169,1.126,20.055
front,209165991,3627,209165991,3627,219480196,3627,234002380,3627,236006925,10.314,14.522,2.005,26.841
right,234873031,3627,234873031,3627,241134164,3627,254209676,3627,255477848,6.261,13.076,1.268,20.605
front,309176490,3627,309176490,3627,316901664,3627,331916427,3627,333609951,7.725,15.015,1.694,24.433
right,334951161,3627,334951161,3627,340478684,3627,353779913,3627,354961111,5.528,13.301,1.181,20.010
front,409181403,3627,409181403,3627,416550272,3627,431266468,3627,433116061,7.369,14.716,1.850,23.935
right,434922858,3627,434922858,3627,442200352,3627,455218102,3627,456377323,7.277,13.018,1.159,21.454
front,509205838,3627,509205838,3627,518511932,3627,533593002,3627,535486873,9.306,15.081,1.894,26.281
right,534928329,3627,534928329,3627,541451725,3627,554589051,3627,555761328,6.523,13.137,1.172,20.833
front,609177504,3627,609177504,3627,617651992,3627,632392051,3627,634054180,8.474,14.740,1.662,24.877
right,634932943,3627,634932943,3627,642525070,3627,655858942,3627,657168716,7.592,13.334,1.310,22.236
front,709156856,3627,709156856,3627,718388287,3627,732958548,3627,734777502,9.231,14.570,1.819,25.621
right,734956638,3627,734956638,3627,740670035,3627,753983975,3627,755440823,5.713,13.314,1.457,20.484
front,809216736,3627,809216736,3627,818649077,3627,833972780,3627,836235455,9.432,15.324,2.263,27.019
right,834925479,3627,834925479,3627,842185978,3627,855276571,3627,856536398,7.260,13.091,1.260,21.611
front,909259586,3627,909259586,3627,918717994,3627,933679823,3627,936319767,9.458,14.962,2.640,27.060
right,934918959,3627,934918959,3627,941117268,3627,954259363,3627,955599728,6.198,13.142,1.340,20.681
front,9362397,3628,009362397,3628,017408214,3628,032571922,3628,034414403,8.046,15.164,1.842,25.052
right,34998265,3628,034998265,3628,041167629,3628,054360157,3628,055603642,6.169,13.193,1.243,20.605
front,109160918,3628,109160918,3628,116339928,3628,131011792,3628,132638287,7.179,14.672,1.626,23.477
