camera_id,msg_hdr_seq_nsec,t0_imgpub_sec,t0_imgpub_nsec,t1_segnode_cb_sec,t1_segnode_cb_nsec,t2_segnode_batchstart_sec,t2_segnode_batchstart_nsec,t3_segnode_respub_sec,t3_segnode_respub_nsec,t4_segsub_resrecv_sec,t4_segsub_resrecv_nsec,lat_imgpub_to_cb_ms,lat_cb_to_batch_start_ms,lat_batch_start_to_res_pub_ms,lat_res_pub_to_res_recv_ms,lat_segnode_cb_to_segsub_recv_ms,lat_total_e2e_ms,offset_T0_front_vs_left_ms,offset_T0_right_vs_left_ms
right,439448757,5769,439448757,5769,454898799,5769,455407202,5769,473050241,5769,474286330,15.450,0.508,17.643,1.236,19.388,34.838,14.544,28.565
left,511444221,5769,511444221,5769,526024662,5769,555755731,5769,571223477,5769,572663320,14.580,29.731,15.468,1.440,46.639,61.219,,
front,526074596,5769,526074596,5769,542523107,5769,555755731,5769,572320908,5769,573590427,16.449,13.233,16.565,1.270,31.067,47.516,,
right,540057399,5769,540057399,5769,555217116,5769,555755731,5769,573412045,5769,574590819,15.160,0.539,17.656,1.179,19.374,34.533,14.630,28.613
left,614312969,5769,614312969,5769,629911150,5769,659355532,5769,674672652,5769,676052694,15.598,29.444,15.317,1.380,46.142,61.740,,
front,628882616,5769,628882616,5769,645298921,5769,659355532,5769,675689016,5769,676818477,16.416,14.057,16.333,1.129,31.520,47.936,,
right,643063571,5769,643063571,5769,658827870,5769,659355532,5769,676605774,5769,677746331,15.764,0.528,17.250,1.141,18.918,34.683,14.570,28.751
left,715940394,5769,715940394,5769,732396962,5769,766187306,5769,781501454,5769,782935713,16.457,33.790,15.314,1.434,50.539,66.995,,
front,733166813,5769,733166813,5769,750064341,5769,766187306,5769,782712976,5769,784728125,16.898,16.123,16.526,2.015,34.664,51.561,,
right,749741236,5769,749741236,5769,765577651,5769,766187306,5769,784489931,5769,785678939,15.836,0.610,18.303,1.189,20.101,35.938,17.226,33.801
left,813949987,5769,813949987,5769,829979790,5769,865719786,5769,881779222,5769,883230606,16.030,35.740,16.059,1.451,53.251,69.281,,
front,831162067,5769,831162067,5769,849743562,5769,865719786,5769,882996208,5769,884253891,18.581,15.976,17.276,1.258,34.510,53.092,,
right,848988023,5769,848988023,5769,865236993,5769,865719786,5769,884175226,5769,885485933,16.249,0.483,18.455,1.311,20.249,36.498,17.212,35.038
left,916614862,5769,916614862,5769,933292179,5769,975625578,5769,990999273,5769,992481122,16.677,42.333,15.374,1.482,59.189,75.866,,
front,932222287,5769,932222287,5769,948210171,5769,975625578,5769,992134607,5769,993356981,15.988,27.415,16.509,1.222,45.147,61.135,,
right,952369015,5769,952369015,5769,975099175,5769,975625578,5769,993143038,5769,994381951,22.730,0.526,17.517,1.239,19.283,42.013,15.607,35.754
left,10583235,5770,010583235,5770,026695278,5770,056900338,5770,072789140,5770,074390210,16.112,30.205,15.889,1.601,47.695,63.807,,
front,26370290,5770,026370290,5770,047016613,5770,056900338,5770,074088117,5770,075308854,20.646,9.884,17.188,1.221,28.292,48.939,,
right,40295901,5770,040295901,5770,056365014,5770,056900338,5770,075192817,5770,076548108,16.069,0.535,18.292,1.355,20.183,36.252,15.787,29.713
left,116613283,5770,116613283,5770,133007020,5770,168052226,5770,183612709,5770,185218081,16.394,35.045,15.560,1.605,52.211,68.605,,
front,132237619,5770,132237619,5770,148208489,5770,168052226,5770,184852335,5770,186142212,15.971,19.844,16.800,1.290,37.934,53.905,,
right,145741687,5770,145741687,5770,167481036,5770,168052226,5770,185958099,5770,186940640,21.739,0.571,17.906,0.983,19.460,41.199,15.624,29.128
left,210644389,5770,210644389,5770,226544388,5770,256576964,5770,271965691,5770,273386239,15.900,30.033,15.389,1.421,46.842,62.742,,
front,226862044,5770,226862044,5770,244990982,5770,256576964,5770,272985550,5770,274471147,18.129,11.586,16.409,1.486,29.480,47.609,,
right,240784910,5770,240784910,5770,256047319,5770,256576964,5770,274144115,5770,275273413,15.262,0.530,17.567,1.129,19.226,34.489,16.218,30.141
front,327169249,5770,327169249,5770,342937104,5770,356230640,5770,372753485,5770,374441717,15.768,13.294,16.523,1.688,31.505,47.272,,
right,340698093,5770,340698093,5770,355585816,5770,356230640,5770,373813816,5770,375409970,14.888,0.645,17.583,1.596,19.824,34.712,,
left,312507602,5770,312507602,5770,327737233,5770,356230640,5770,371464616,5770,474149682,15.230,28.493,15.234,102.685,146.412,161.642,14.662,28.190
left,416318814,5770,416318814,5770,431378140,5770,466944076,5770,482294805,5770,483680547,15.059,35.566,15.351,1.386,52.302,67.362,,
front,431415088,5770,431415088,5770,447205701,5770,466944076,5770,483426957,5770,484694353,15.791,19.738,16.483,1.267,37.489,53.279,,
right,445401160,5770,445401160,5770,466377816,5770,466944076,5770,484375651,5770,485452811,20.977,0.566,17.432,1.077,19.075,40.052,15.096,29.082
left,512540614,5770,512540614,5770,527344898,5770,557407478,5770,573343761,5770,574973990,14.804,30.063,15.936,1.630,47.629,62.433,,
front,527103168,5770,527103168,5770,543051746,5770,557407478,5770,574713208,5770,576164534,15.949,14.356,17.306,1.451,33.113,49.061,,
right,541038761,5770,541038761,5770,556917570,5770,557407478,5770,575938147,5770,577104408,15.879,0.490,18.531,1.166,20.187,36.066,14.563,28.498
left,613411776,5770,613411776,5770,630281466,5770,656603056,5770,672107325,5770,673515304,16.870,26.322,15.504,1.408,43.234,60.104,,
front,627302422,5770,627302422,5770,642575863,5770,656603056,5770,673144247,5770,674341734,15.273,14.027,16.541,1.197,31.766,47.039,,
right,640866539,5770,640866539,5770,656051590,5770,656603056,5770,674141329,5770,675275352,15.185,0.551,17.538,1.134,19.224,34.409,13.891,27.455
left,717166570,5770,717166570,5770,737881047,5770,774515764,5770,790169579,5770,791669757,20.714,36.635,15.654,1.500,53.789,74.503,,
front,738417495,5770,738417495,5770,761357103,5770,774515764,5770,791329118,5770,792652361,22.940,13.159,16.813,1.323,31.295,54.235,,
right,759031872,5770,759031872,5770,773975580,5770,774515764,5770,792424525,5770,793750805,14.944,0.540,17.909,1.326,19.775,34.719,21.251,41.865
left,817829897,5770,817829897,5770,832908081,5770,862915825,5770,878428993,5770,880215330,15.078,30.008,15.513,1.786,47.307,62.385,,
front,833148147,5770,833148147,5770,850567615,5770,862915825,5770,879858773,5770,881269954,17.419,12.348,16.943,1.411,30.702,48.122,,
right,847284893,5770,847284893,5770,862391179,5770,862915825,5770,881059543,5770,882331687,15.106,0.525,18.144,1.272,19.941,35.047,15.318,29.455
left,916708257,5770,916708257,5770,932941720,5770,962988715,5770,978408563,5770,979783944,16.233,30.047,15.420,1.375,46.842,63.076,,
front,931917732,5770,931917732,5770,949333210,5770,962988715,5770,979489241,5770,980642017,17.415,13.656,16.501,1.153,31.309,48.724,,
right,946193878,5770,946193878,5770,962327078,5770,962988715,5770,980424293,5770,981773645,16.133,0.662,17.436,1.349,19.447,35.580,15.209,29.486
left,11280366,5771,011280366,5771,026740143,5771,056706565,5771,071991035,5771,073626085,15.460,29.966,15.284,1.635,46.886,62.346,,
front,26263294,5771,026263294,5771,041812201,5771,056706565,5771,073297994,5771,074764921,15.549,14.894,16.591,1.467,32.953,48.502,,
right,40235200,5771,040235200,5771,055966744,5771,056706565,5771,074473660,5771,075769033,15.732,0.740,17.767,1.295,19.802,35.534,14.983,28.955
left,117346150,5771,117346150,5771,132099405,5771,162271874,5771,177609330,5771,179250012,14.753,30.172,15.337,1.641,47.151,61.904,,
front,132195378,5771,132195378,5771,150249717,5771,162271874,5771,178956620,5771,180295276,18.054,12.022,16.685,1.339,30.046,48.100,,
right,146259343,5771,146259343,5771,161732998,5771,162271874,5771,180162927,5771,181494515,15.474,0.539,17.891,1.332,19.762,35.235,14.849,28.913
left,216556160,5771,216556160,5771,231610048,5771,264797935,5771,280386102,5771,281865527,15.054,33.188,15.588,1.479,50.255,65.309,,
front,231752780,5771,231752780,5771,248579128,5771,264797935,5771,281483362,5771,282627537,16.826,16.219,16.685,1.144,34.048,50.875,,
right,246145594,5771,246145594,5771,264224449,5771,264797935,5771,282493916,5771,283543791,18.079,0.573,17.696,1.050,19.319,37.398,15.197,29.589
left,310669403,5771,310669403,5771,325403211,5771,359436366,5771,375213785,5771,376715426,14.734,34.033,15.777,1.502,51.312,66.046,,
front,325364485,5771,325364485,5771,342440567,5771,359436366,5771,376291654,5771,377469791,17.076,16.996,16.855,1.178,35.029,52.105,,
right,339778772,5771,339778772,5771,358727629,5771,359436366,5771,377279359,5771,378359705,18.949,0.709,17.843,1.080,19.632,38.581,14.695,29.109
left,416695241,5771,416695241,5771,432409877,5771,461874662,5771,477795460,5771,479254481,15.715,29.465,15.921,1.459,46.845,62.559,,
front,431825412,5771,431825412,5771,448854124,5771,461874662,5771,478861503,5771,479845954,17.029,13.021,16.987,0.984,30.992,48.021,,
right,445970041,5771,445970041,5771,461229547,5771,461874662,5771,479712190,5771,480702807,15.260,0.645,17.838,0.991,19.473,34.733,15.130,29.275
left,512931925,5771,512931925,5771,527456709,5771,558109287,5771,573295225,5771,574673902,14.525,30.653,15.186,1.379,47.217,61.742,,
front,527792277,5771,527792277,5771,547733667,5771,558109287,5771,574387105,5771,575502221,19.941,10.376,16.278,1.115,27.769,47.710,,
right,542090801,5771,542090801,5771,557504884,5771,558109287,5771,575381846,5771,576486713,15.414,0.604,17.273,1.105,18.982,34.396,14.860,29.159
left,617429867,5771,617429867,5771,632518124,5771,662798483,5771,678058466,5771,679450064,15.088,30.280,15.260,1.392,46.932,62.020,,
front,632308519,5771,632308519,5771,652766421,5771,662798483,5771,679167783,5771,680257765,20.458,10.032,16.369,1.090,27.491,47.949,,
right,646773528,5771,646773528,5771,662234034,5771,662798483,5771,680107249,5771,681123238,15.461,0.564,17.309,1.016,18.889,34.350,14.879,29.344
left,717165011,5771,717165011,5771,732149850,5771,770061098,5771,785298432,5771,786626351,14.985,37.911,15.237,1.328,54.477,69.461,,
front,739122999,5771,739122999,5771,755696995,5771,770061098,5771,786387398,5771,787419967,16.574,14.364,16.326,1.033,31.723,48.297,,
right,752778134,5771,752778134,5771,769525796,5771,770061098,5771,787286773,5771,788289861,16.748,0.535,17.226,1.003,18.764,35.512,21.958,35.613
left,810729477,5771,810729477,5771,825204572,5771,861651410,5771,876954187,5771,878437705,14.475,36.447,15.303,1.484,53.233,67.708,,
front,825807699,5771,825807699,5771,842446244,5771,861651410,5771,878290432,5771,879320905,16.639,19.205,16.639,1.030,36.875,53.513,,
right,840032581,5771,840032581,5771,861084159,5771,861651410,5771,879223985,5771,880223313,21.052,0.567,17.573,0.999,19.139,40.191,15.078,29.303
left,910560589,5771,910560589,5771,929289602,5771,955676283,5771,970971837,5771,972367153,18.729,26.387,15.296,1.395,43.078,61.807,,
front,925765815,5771,925765815,5771,943150922,5771,955676283,5771,972152547,5771,973185827,17.385,12.525,16.476,1.033,30.035,47.420,,
right,939717844,5771,939717844,5771,955102296,5771,955676283,5771,973072901,5771,974041560,15.384,0.574,17.397,0.969,18.939,34.324,15.205,29.157
left,16832265,5772,016832265,5772,037818365,5772,076858653,5772,092420466,5772,093754597,20.986,39.040,15.562,1.334,55.936,76.922,,
front,37617595,5772,037617595,5772,056034497,5772,076858653,5772,093518314,5772,094572712,18.417,20.824,16.660,1.054,38.538,56.955,,
right,58493912,5772,058493912,5772,076264952,5772,076858653,5772,094449522,5772,095417351,17.771,0.594,17.591,0.968,19.152,36.923,20.785,41.662
left,116857782,5772,116857782,5772,131774913,5772,164869198,5772,181670734,5772,183393078,14.917,33.094,16.802,1.722,51.618,66.535,,
front,132440051,5772,132440051,5772,153475615,5772,164869198,5772,183122861,5772,184575590,21.036,11.394,18.254,1.453,31.100,52.136,,
right,146240836,5772,146240836,5772,164332392,5772,164869198,5772,184377827,5772,185671754,18.092,0.537,19.509,1.294,21.339,39.431,15.582,29.383
left,214516455,5772,214516455,5772,229517325,5772,266013879,5772,281668468,5772,283125674,15.001,36.497,15.655,1.457,53.608,68.609,,
front,229548857,5772,229548857,5772,245907876,5772,266013879,5772,282765410,5772,283904287,16.359,20.106,16.752,1.139,37.996,54.355,,
right,243694099,5772,243694099,5772,265408862,5772,266013879,5772,283705145,5772,284666203,21.715,0.605,17.691,0.961,19.257,40.972,15.032,29.178
left,317186828,5772,317186828,5772,332315582,5772,373761058,5772,389237282,5772,390620210,15.129,41.445,15.476,1.383,58.305,73.433,,
front,338903267,5772,338903267,5772,360996682,5772,373761058,5772,390366206,5772,391600316,22.093,12.764,16.605,1.234,30.604,52.697,,
right,358005461,5772,358005461,5772,373067605,5772,373761058,5772,391473150,5772,392479290,15.062,0.693,17.712,1.006,19.412,34.474,21.716,40.819
left,409928508,5772,409928508,5772,430364800,5772,455013090,5772,470446307,5772,471783864,20.436,24.648,15.433,1.338,41.419,61.855,,
front,424966986,5772,424966986,5772,441321823,5772,455013090,5772,471497647,5772,472510615,16.355,13.691,16.485,1.013,31.189,47.544,,
right,438928755,5772,438928755,5772,454416188,5772,455013090,5772,472390637,5772,473405758,15.487,0.597,17.378,1.015,18.990,34.477,15.038,29.000
left,510303789,5772,510303789,5772,527094906,5772,555385625,5772,570722860,5772,572222015,16.791,28.291,15.337,1.499,45.127,61.918,,
front,525335048,5772,525335048,5772,541847702,5772,555385625,5772,571866216,5772,573090833,16.513,13.538,16.481,1.225,31.243,47.756,,
right,539624108,5772,539624108,5772,554843429,5772,555385625,5772,572849841,5772,573798011,15.219,0.542,17.464,0.948,18.955,34.174,15.031,29.320
left,616907640,5772,616907640,5772,632991609,5772,664663565,5772,680556105,5772,682149393,16.084,31.672,15.893,1.593,49.158,65.242,,
front,633873639,5772,633873639,5772,650025044,5772,664663565,5772,681779059,5772,683076057,16.151,14.639,17.115,1.297,33.051,49.202,,
right,647640698,5772,647640698,5772,664039688,5772,664663565,5772,682817419,5772,684181412,16.399,0.624,18.154,1.364,20.142,36.541,16.966,30.733
left,715213161,5772,715213161,5772,730887470,5772,760356667,5772,775910578,5772,777594061,15.674,29.469,15.554,1.683,46.707,62.381,,
front,730145836,5772,730145836,5772,747080820,5772,760356667,5772,777306817,5772,778554981,16.935,13.276,16.950,1.248,31.474,48.409,,
right,744429415,5772,744429415,5772,759777658,5772,760356667,5772,778303871,5772,779607764,15.348,0.579,17.947,1.304,19.830,35.178,14.933,29.216
left,814455400,5772,814455400,5772,834660247,5772,875131513,5772,890452222,5772,892173998,20.205,40.471,15.321,1.722,57.514,77.719,,
front,836885662,5772,836885662,5772,853835565,5772,875131513,5772,891677344,5772,892849702,16.950,21.296,16.546,1.172,39.014,55.964,,
right,855702948,5772,855702948,5772,874560011,5772,875131513,5772,892632973,5772,893717926,18.857,0.572,17.501,1.085,19.158,38.015,22.430,41.248
left,917673046,5772,917673046,5772,934635742,5772,969575647,5772,985189889,5772,987010540,16.963,34.940,15.614,1.821,52.375,69.337,,
front,935513273,5772,935513273,5772,953237641,5772,969575647,5772,986430113,5772,987572369,17.724,16.338,16.854,1.142,34.335,52.059,,
right,952365654,5772,952365654,5772,969009824,5772,969575647,5772,987371587,5772,988618550,16.644,0.566,17.796,1.247,19.609,36.253,17.840,34.693
left,17549495,5773,017549495,5773,034663006,5773,075820499,5773,091343590,5773,093258234,17.114,41.157,15.523,1.915,58.595,75.709,,
front,36836085,5773,036836085,5773,053907275,5773,075820499,5773,092560672,5773,093705299,17.071,21.913,16.740,1.145,39.798,56.869,,
right,53446472,5773,053446472,5773,075207048,5773,075820499,5773,093561380,5773,094741216,21.761,0.613,17.741,1.180,19.534,41.295,19.287,35.897
left,109964857,5773,109964857,5773,126058896,5773,157285445,5773,173263467,5773,174582226,16.094,31.227,15.978,1.319,48.523,64.617,,
front,125412004,5773,125412004,5773,141903812,5773,157285445,5773,174325897,5773,175473904,16.492,15.382,17.040,1.148,33.570,50.062,,
right,139680167,5773,139680167,5773,156635002,5773,157285445,5773,175326405,5773,176509163,16.955,0.650,18.041,1.183,19.874,36.829,15.447,29.715
left,215319071,5773,215319071,5773,230629400,5773,265278139,5773,280674836,5773,282302413,15.310,34.649,15.397,1.628,51.673,66.983,,
front,230346439,5773,230346439,5773,246392924,5773,265278139,5773,281925228,5773,283562621,16.046,18.885,16.647,1.637,37.170,53.216,,
right,244143619,5773,244143619,5773,264710102,5773,265278139,5773,283076790,5773,284307051,20.566,0.568,17.799,1.230,19.597,40.163,15.027,28.825
left,317902705,5773,317902705,5773,333916255,5773,363913362,5773,379869565,5773,381521362,16.014,29.997,15.956,1.652,47.605,63.619,,
front,333278058,5773,333278058,5773,349556346,5773,363913362,5773,380988066,5773,382183337,16.278,14.357,17.075,1.195,32.627,48.905,,
right,347392012,5773,347392012,5773,363392548,5773,363913362,5773,381876017,5773,383044167,16.001,0.521,17.963,1.168,19.652,35.652,15.375,29.489
left,410449246,5773,410449246,5773,426389323,5773,455387437,5773,470738536,5773,472324724,15.940,28.998,15.351,1.586,45.935,61.875,,
front,425602207,5773,425602207,5773,443318584,5773,455387437,5773,471786550,5773,472830115,17.716,12.069,16.399,1.044,29.512,47.228,,
right,439729990,5773,439729990,5773,454876303,5773,455387437,5773,472636479,5773,473748580,15.146,0.511,17.249,1.112,18.872,34.019,15.153,29.281
left,512781399,5773,512781399,5773,528135715,5773,564177510,5773,580214382,5773,582085955,15.354,36.042,16.037,1.872,53.950,69.305,,
front,527585637,5773,527585637,5773,543126256,5773,564177510,5773,581668086,5773,582843067,15.541,21.051,17.491,1.175,39.717,55.257,,
right,546288520,5773,546288520,5773,563688684,5773,564177510,5773,582723216,5773,583712884,17.400,0.489,18.546,0.990,20.024,37.424,14.804,33.507
left,615056590,5773,615056590,5773,630365322,5773,659714862,5773,675314458,5773,676856341,15.309,29.350,15.600,1.542,46.491,61.800,,
front,629942895,5773,629942895,5773,646299736,5773,659714862,5773,676439625,5773,677600823,16.357,13.415,16.725,1.161,31.301,47.658,,
right,643921262,5773,643921262,5773,659280515,5773,659714862,5773,677449633,5773,678511392,15.359,0.434,17.735,1.062,19.231,34.590,14.886,28.865
left,711634611,5773,711634611,5773,727165964,5773,763443438,5773,779055480,5773,780583218,15.531,36.277,15.612,1.528,53.417,68.949,,
front,726443831,5773,726443831,5773,743722026,5773,763443438,5773,780224328,5773,781452500,17.278,19.721,16.781,1.228,37.730,55.009,,
right,740806344,5773,740806344,5773,762755630,5773,763443438,5773,781238399,5773,782278430,21.949,0.688,17.795,1.040,19.523,41.472,14.809,29.172
left,810445236,5773,810445236,5773,825657385,5773,860427456,5773,876016354,5773,877636961,15.212,34.770,15.589,1.621,51.980,67.192,,
front,825297838,5773,825297838,5773,841300509,5773,860427456,5773,877158590,5773,878493368,16.003,19.127,16.731,1.335,37.193,53.196,,
right,844458365,5773,844458365,5773,859841429,5773,860427456,5773,878252238,5773,879267004,15.383,0.586,17.825,1.015,19.426,34.809,14.853,34.013
left,915544257,5773,915544257,5773,931239202,5773,966807220,5773,982097352,5773,983967789,15.695,35.568,15.290,1.870,52.729,68.424,,
front,930530315,5773,930530315,5773,946172675,5773,966807220,5773,983381316,5773,984748348,15.642,20.635,16.574,1.367,38.576,54.218,,
right,951428861,5773,951428861,5773,966301548,5773,966807220,5773,984497793,5773,985584603,14.873,0.506,17.691,1.087,19.283,34.156,14.986,35.885
left,17005609,5774,017005609,5774,033122831,5774,066256300,5774,081597814,5774,083259272,16.117,33.133,15.342,1.661,50.136,66.254,,
front,32147208,5774,032147208,5774,048023090,5774,066256300,5774,082655790,5774,083834852,15.876,18.233,16.399,1.179,35.812,51.688,,
right,51143198,5774,051143198,5774,065843243,5774,066256300,5774,083634269,5774,084776856,14.700,0.413,17.378,1.143,18.934,33.634,15.142,34.138
left,117028033,5774,117028033,5774,133182402,5774,175107424,5774,190437531,5774,192112689,16.154,41.925,15.330,1.675,58.930,75.085,,
front,138846720,5774,138846720,5774,156399786,5774,175107424,5774,191639579,5774,192888913,17.553,18.708,16.532,1.249,36.489,54.042,,
right,152629914,5774,152629914,5774,174417074,5774,175107424,5774,192696390,5774,193757128,21.787,0.690,17.589,1.061,19.340,41.127,21.819,35.602
left,216027983,5774,216027983,5774,237209525,5774,266666035,5774,281870104,5774,283346813,21.182,29.457,15.204,1.477,46.137,67.319,,
front,237494023,5774,237494023,5774,259998374,5774,266666035,5774,282933563,5774,284096962,22.504,6.668,16.268,1.163,24.099,46.603,,
right,251098942,5774,251098942,5774,266131936,5774,266666035,5774,283974141,5774,285172256,15.033,0.534,17.308,1.198,19.040,34.073,21.466,35.071
left,316618586,5774,316618586,5774,337218129,5774,371483955,5774,386942451,5774,388511114,20.600,34.266,15.458,1.569,51.293,71.893,,
front,338225547,5774,338225547,5774,353950729,5774,371483955,5774,388073430,5774,389345358,15.725,17.533,16.589,1.272,35.395,51.120,,
right,355889682,5774,355889682,5774,370811779,5774,371483955,5774,389063013,5774,390380150,14.922,0.672,17.579,1.317,19.568,34.490,21.607,39.271
left,416931954,5774,416931954,5774,432494173,5774,465856495,5774,481288712,5774,482817868,15.562,33.362,15.432,1.529,50.324,65.886,,
front,432155731,5774,432155731,5774,450583398,5774,465856495,5774,482454397,5774,483831990,18.428,15.273,16.598,1.378,33.249,51.676,,
right,446148511,5774,446148511,5774,465297155,5774,465856495,5774,483563632,5774,484886154,19.149,0.559,17.707,1.323,19.589,38.738,15.224,29.217
left,510248409,5774,510248409,5774,529649739,5774,555984836,5774,571297407,5774,573010972,19.401,26.335,15.313,1.714,43.361,62.763,,
front,525399513,5774,525399513,5774,541896089,5774,555984836,5774,572526863,5774,573738228,16.497,14.089,16.542,1.211,31.842,48.339,,
right,539245298,5774,539245298,5774,555407708,5774,555984836,5774,573527854,5774,574829677,16.162,0.577,17.543,1.302,19.422,35.584,15.151,28.997
left,616771909,5774,616771909,5774,638076822,5774,675337744,5774,690734440,5774,692153741,21.305,37.261,15.397,1.419,54.077,75.382,,
front,638698079,5774,638698079,5774,660967535,5774,675337744,5774,691817169,5774,692942670,22.269,14.370,16.479,1.126,31.975,54.245,,
right,658721879,5774,658721879,5774,674764675,5774,675337744,5774,692796521,5774,693977376,16.043,0.573,17.459,1.181,19.213,35.255,21.926,41.950
left,715261902,5774,715261902,5774,731381758,5774,760067475,5774,775654691,5774,777158966,16.120,28.686,15.587,1.504,45.777,61.897,,
front,730176553,5774,730176553,5774,747210392,5774,760067475,5774,776807165,5774,777876600,17.034,12.857,16.740,1.069,30.666,47.700,,
right,744085388,5774,744085388,5774,759484273,5774,760067475,5774,777719957,5774,778937468,15.399,0.583,17.652,1.218,19.453,34.852,14.915,28.823
left,815009461,5774,815009461,5774,832006565,5774,862218840,5774,877978805,5774,879561296,16.997,30.212,15.760,1.582,47.555,64.552,,
front,829922377,5774,829922377,5774,846188987,5774,862218840,5774,879302561,5774,880716098,16.267,16.030,17.084,1.414,34.527,50.794,,
right,844131881,5774,844131881,5774,861503795,5774,862218840,5774,880542224,5774,881829134,17.372,0.715,18.323,1.287,20.325,37.697,14.913,29.122
left,917088652,5774,917088652,5774,932111757,5774,968255764,5774,983859415,5774,985271533,15.023,36.144,15.604,1.412,53.160,68.183,,
front,932068594,5774,932068594,5774,952191865,5774,968255764,5774,984984175,5774,986188323,20.123,16.064,16.728,1.204,33.996,54.120,,
right,946152419,5774,946152419,5774,967661115,5774,968255764,5774,986052034,5774,986999139,21.509,0.595,17.796,0.947,19.338,40.847,14.980,29.064
left,16828980,5775,016828980,5775,032066728,5775,077136870,5775,092562876,5775,093974054,15.238,45.070,15.426,1.411,61.907,77.145,,
front,38683826,5775,038683826,5775,055538901,5775,077136870,5775,093667765,5775,094815795,16.855,21.598,16.531,1.148,39.277,56.132,,
right,54836941,5775,054836941,5775,076522832,5775,077136870,5775,094725949,5775,095668782,21.686,0.614,17.589,0.943,19.146,40.832,21.855,38.008
left,110454606,5775,110454606,5775,125271496,5775,155454887,5775,170982698,5775,172517090,14.817,30.183,15.528,1.534,47.246,62.062,,
front,125694251,5775,125694251,5775,142434688,5775,155454887,5775,172108769,5775,173437643,16.740,13.020,16.654,1.329,31.003,47.743,,
right,139695051,5775,139695051,5775,154906199,5775,155454887,5775,173307283,5775,174562955,15.211,0.549,17.852,1.256,19.657,34.868,15.240,29.240
left,216158075,5775,216158075,5775,230653494,5775,264516571,5775,280070947,5775,283597261,14.495,33.863,15.554,3.526,52.944,67.439,,
front,231049654,5775,231049654,5775,246525110,5775,264516571,5775,281631471,5775,283845186,15.475,17.991,17.115,2.214,37.320,52.796,,
right,248007829,5775,248007829,5775,263835261,5775,264516571,5775,282710426,5775,284464165,15.827,0.681,18.194,1.754,20.629,36.456,14.892,31.850
left,316386569,5775,316386569,5775,336837281,5775,376346007,5775,391881942,5775,393352806,20.451,39.509,15.536,1.471,56.516,76.966,,
front,337793263,5775,337793263,5775,360009676,5775,376346007,5775,392929973,5775,394423654,22.216,16.336,16.584,1.494,34.414,56.630,,
right,358604431,5775,358604431,5775,375766127,5775,376346007,5775,394247134,5775,395772602,17.162,0.580,17.901,1.525,20.006,37.168,21.407,42.218
left,416778924,5775,416778924,5775,431748601,5775,462536992,5775,477967528,5775,479609280,14.970,30.788,15.431,1.642,47.861,62.830,,
front,432046540,5775,432046540,5775,450454592,5775,462536992,5775,479235022,5775,480353100,18.408,12.082,16.698,1.118,29.899,48.307,,
right,446432642,5775,446432642,5775,462007232,5775,462536992,5775,480274787,5775,481246377,15.575,0.530,17.738,0.972,19.239,34.814,15.268,29.654
left,516995075,5775,516995075,5775,531996044,5775,580428817,5775,595971391,5775,597417038,15.001,48.433,15.543,1.446,65.421,80.422,,
front,538941498,5775,538941498,5775,554446911,5775,580428817,5775,597139200,5775,598446345,15.505,25.982,16.710,1.307,43.999,59.505,,
right,559733548,5775,559733548,5775,579809562,5775,580428817,5775,598211504,5775,599438080,20.076,0.619,17.783,1.227,19.629,39.705,21.946,42.738
left,616399953,5775,616399953,5775,638254776,5775,677057912,5775,692628576,5775,694073635,21.855,38.803,15.571,1.445,55.819,77.674,,
front,638421293,5775,638421293,5775,654051675,5775,677057912,5775,693672338,5775,694867959,15.630,23.006,16.614,1.196,40.816,56.447,,
right,655643037,5775,655643037,5775,676566492,5775,677057912,5775,694690586,5775,695744387,20.923,0.491,17.633,1.054,19.178,40.101,22.021,39.243
left,716452535,5775,716452535,5775,736165355,5775,767332672,5775,782817524,5775,784317555,19.713,31.167,15.485,1.500,48.152,67.865,,
front,731352810,5775,731352810,5775,747284704,5775,767332672,5775,783912800,5775,785159601,15.932,20.048,16.580,1.247,37.875,53.807,,
right,745503142,5775,745503142,5775,766866263,5775,767332672,5775,784927144,5775,786109742,21.363,0.466,17.594,1.183,19.243,40.607,14.900,29.051
left,816741959,5775,816741959,5775,832609936,5775,862108827,5775,877561054,5775,879131383,15.868,29.499,15.452,1.570,46.521,62.389,,
front,832162170,5775,832162170,5775,849228415,5775,862108827,5775,878743380,5775,880021124,17.066,12.880,16.635,1.278,30.793,47.859,,
right,846436648,5775,846436648,5775,861616866,5775,862108827,5775,879824455,5775,881132159,15.180,0.492,17.716,1.308,19.515,34.696,15.420,29.695
left,916457507,5775,916457507,5775,937830721,5775,974789765,5775,990199042,5775,991682236,21.373,36.959,15.409,1.483,53.852,75.225,,
front,938386402,5775,938386402,5775,960983776,5775,974789765,5775,991348338,5775,992743563,22.597,13.806,16.559,1.395,31.760,54.357,,
right,958967568,5775,958967568,5775,974218854,5775,974789765,5775,992468679,5775,994156636,15.251,0.571,17.679,1.688,19.938,35.189,21.929,42.510
left,16264613,5776,016264613,5776,036621537,5776,068034378,5776,083615259,5776,085123035,20.357,31.413,15.581,1.508,48.501,68.858,,
front,31507604,5776,031507604,5776,047641641,5776,068034378,5776,084760772,5776,086073276,16.134,20.393,16.726,1.313,38.432,54.566,,
