camera_id,msg_seq,t1_sec,t1_nsec,t2_sec,t2_nsec,t3_sec,t3_nsec,t4_sec,t4_nsec,lat_t1_t2_ms,lat_t2_t3_ms,lat_t3_t4_ms,lat_t1_t4_total_ms
right,3095544,3788,003095544,3788,012316438,3788,025546567,3788,027074867,9.221,13.230,1.528,23.979
left,56424183,3788,056424183,3788,064234168,3788,077378579,3788,078739375,7.810,13.144,1.361,22.315
front,87776740,3788,087776740,3788,095560549,3788,108941925,3788,111085838,7.784,13.381,2.144,23.309
right,103163372,3788,103163372,3788,108736722,3788,121956604,3788,123097594,5.573,13.220,1.141,19.934
left,156451735,3788,156451735,3788,167109286,3788,180320582,3788,181677299,10.658,13.211,1.357,25.226
front,187743552,3788,187743552,3788,194382820,3788,207574697,3788,209114838,6.639,13.192,1.540,21.371
right,203114216,3788,203114216,3788,208541981,3788,221563492,3788,222631963,5.428,13.022,1.068,19.518
left,256478171,3788,256478171,3788,269637775,3788,282732864,3788,284058568,13.160,13.095,1.326,27.580
front,287747480,3788,287747480,3788,294658167,3788,307879082,3788,309195994,6.911,13.221,1.317,21.449
right,303130571,3788,303130571,3788,310709286,3788,323848476,3788,325135138,7.579,13.139,1.287,22.005
left,356460893,3788,356460893,3788,364363789,3788,377628548,3788,378774337,7.903,13.265,1.146,22.313
front,387758231,3788,387758231,3788,395120181,3788,408163008,3788,409354501,7.362,13.043,1.191,21.596
right,403118387,3788,403118387,3788,411142976,3788,424389866,3788,425528405,8.025,13.247,1.139,22.410
left,456459036,3788,456459036,3788,466886466,3788,479987382,3788,481380480,10.427,13.101,1.393,24.921
front,487738378,3788,487738378,3788,494375250,3788,507986850,3788,509923434,6.637,13.612,1.937,22.185
right,503120332,3788,503120332,3788,510961613,3788,524593195,3788,525796482,7.841,13.632,1.203,22.676
left,556462922,3788,556462922,3788,564877065,3788,578040594,3788,579396214,8.414,13.164,1.356,22.933
front,587762389,3788,587762389,3788,595369781,3788,608602360,3788,610586821,7.607,13.233,1.984,22.824
right,603178896,3788,603178896,3788,608608776,3788,621673589,3788,622792487,5.430,13.065,1.119,19.614
left,656458437,3788,656458437,3788,664996018,3788,678153442,3788,679467512,8.538,13.157,1.314,23.009
front,687757385,3788,687757385,3788,694468075,3788,708025048,3788,710055395,6.711,13.557,2.030,22.298
right,703130272,3788,703130272,3788,711663969,3788,724802019,3788,726141813,8.534,13.138,1.340,23.012
left,756585852,3788,756585852,3788,764479861,3788,777584882,3788,778898043,7.894,13.105,1.313,22.312
front,787740460,3788,787740460,3788,795073534,3788,808447538,3788,810246333,7.333,13.374,1.799,22.506
right,803139683,3788,803139683,3788,808745895,3788,821840750,3788,822828171,5.606,13.095,0.987,19.688
left,856460737,3788,856460737,3788,864926899,3788,878248351,3788,879539482,8.466,13.321,1.291,23.079
front,887759208,3788,887759208,3788,897144610,3788,911168132,3788,913280671,9.385,14.024,2.113,25.521
right,903351984,3788,903351984,3788,909185356,3788,922572884,3788,923765898,5.833,13.388,1.193,20.414
left,956476524,3788,956476524,3788,966754207,3788,980117310,3788,981438244,10.278,13.363,1.321,24.962
front,987763605,3788,987763605,3788,994500482,3789,007907270,3789,009542904,6.737,13.407,1.636,21.779
right,3134683,3789,003134683,3789,008716531,3789,021838400,3789,022860020,5.582,13.122,1.022,19.725
left,56471458,3789,056471458,3789,064987461,3789,078574500,3789,079623384,8.516,13.587,1.049,23.152
front,87769096,3789,087769096,3789,095707441,3789,109319565,3789,111316865,7.938,13.612,1.997,23.548
right,103130320,3789,103130320,3789,108731121,3789,121783465,3789,122919601,5.601,13.052,1.136,19.789
left,156490689,3789,156490689,3789,167483719,3789,180688686,3789,181811602,10.993,13.205,1.123,25.321
front,187818268,3789,187818268,3789,196425625,3789,210069421,3789,211302206,8.607,13.644,1.233,23.484
right,203130240,3789,203130240,3789,208481669,3789,222044939,3789,223237012,5.351,13.563,1.192,20.107
left,256470919,3789,256470919,3789,264479967,3789,277712615,3789,278799272,8.009,13.233,1.087,22.328
front,287771051,3789,287771051,3789,294692371,3789,308118201,3789,309171106,6.921,13.426,1.053,21.400
right,303130664,3789,303130664,3789,311752968,3789,324869775,3789,326026342,8.622,13.117,1.157,22.896
left,356479016,3789,356479016,3789,367221533,3789,380438523,3789,381666976,10.743,13.217,1.228,25.188
front,387753931,3789,387753931,3789,395548384,3789,409861960,3789,411651484,7.794,14.314,1.790,23.898
right,403263107,3789,403263107,3789,408694779,3789,422284267,3789,423100800,5.432,13.589,0.817,19.838
left,456542086,3789,456542086,3789,467569628,3789,480958820,3789,482024941,11.028,13.389,1.066,25.483
front,487818239,3789,487818239,3789,496398532,3789,509920215,3789,511243530,8.580,13.522,1.323,23.425
right,503149103,3789,503149103,3789,508622105,3789,521784942,3789,522670676,5.473,13.163,0.886,19.522
left,556527929,3789,556527929,3789,564515220,3789,577632889,3789,578782965,7.987,13.118,1.150,22.255
front,587787938,3789,587787938,3789,595100593,3789,608339351,3789,609484063,7.313,13.239,1.145,21.696
right,603276056,3789,603276056,3789,608991313,3789,622301226,3789,623280086,5.715,13.310,0.979,20.004
left,656483308,3789,656483308,3789,665373991,3789,678528201,3789,679519839,8.891,13.154,0.992,23.037
front,687831983,3789,687831983,3789,695673212,3789,708815984,3789,709925410,7.841,13.143,1.109,22.093
right,703152660,3789,703152660,3789,710774400,3789,723891821,3789,724886554,7.622,13.117,0.995,21.734
left,756556503,3789,756556503,3789,764478851,3789,777709754,3789,778842725,7.922,13.231,1.133,22.286
front,787757250,3789,787757250,3789,794385132,3789,807628573,3789,809014805,6.628,13.243,1.386,21.258
right,803297756,3789,803297756,3789,810836777,3789,824138332,3789,825195572,7.539,13.302,1.057,21.898
left,856512367,3789,856512367,3789,864522633,3789,877735567,3789,878877771,8.010,13.213,1.142,22.365
front,887767661,3789,887767661,3789,894994738,3789,908129941,3789,909530481,7.227,13.135,1.401,21.763
right,903220113,3789,903220113,3789,908640159,3789,921976648,3789,922849503,5.420,13.336,0.873,19.629
left,956557657,3789,956557657,3789,966671139,3789,979934711,3789,981015426,10.113,13.264,1.081,24.458
front,987793446,3789,987793446,3789,995492162,3790,008804552,3790,010443412,7.699,13.312,1.639,22.650
right,3152997,3790,003152997,3790,008748168,3790,021828702,3790,022848908,5.595,13.081,1.020,19.696
left,56519895,3790,056519895,3790,064339311,3790,077497653,3790,078546742,7.819,13.158,1.049,22.027
front,87795726,3790,087795726,3790,095400289,3790,108988419,3790,110179120,7.605,13.588,1.191,22.383
right,103161230,3790,103161230,3790,112092192,3790,125156104,3790,126390158,8.931,13.064,1.234,23.229
left,156510077,3790,156510077,3790,167743914,3790,180900207,3790,182077847,11.234,13.156,1.178,25.568
front,187807388,3790,187807388,3790,195713684,3790,208983466,3790,210213476,7.906,13.270,1.230,22.406
right,203168522,3790,203168522,3790,210194531,3790,223205267,3790,224320567,7.026,13.011,1.115,21.152
left,256476985,3790,256476985,3790,264368248,3790,277553717,3790,278650900,7.891,13.185,1.097,22.174
front,287810097,3790,287810097,3790,296509886,3790,310061427,3790,311404814,8.700,13.552,1.343,23.595
right,303245269,3790,303245269,3790,308961801,3790,322054767,3790,322935108,5.717,13.093,0.880,19.690
left,356695131,3790,356695131,3790,365289754,3790,378523599,3790,379691765,8.595,13.234,1.168,22.997
front,387785913,3790,387785913,3790,394690380,3790,407920031,3790,409409411,6.904,13.230,1.489,21.623
right,403163694,3790,403163694,3790,409104432,3790,422455429,3790,423549399,5.941,13.351,1.094,20.386
left,456666131,3790,456666131,3790,464542903,3790,477873920,3790,478987195,7.877,13.331,1.113,22.321
front,487820471,3790,487820471,3790,496258402,3790,509854558,3790,511591286,8.438,13.596,1.737,23.771
right,503205147,3790,503205147,3790,509552905,3790,522928171,3790,524031227,6.348,13.375,1.103,20.826
left,556674806,3790,556674806,3790,564687266,3790,577990766,3790,579081811,8.012,13.303,1.091,22.407
front,587826488,3790,587826488,3790,595309033,3790,608583440,3790,610075189,7.483,13.274,1.492,22.249
right,603192659,3790,603192659,3790,610092718,3790,623111331,3790,624517587,6.900,13.019,1.406,21.325
left,656523772,3790,656523772,3790,664519233,3790,677617867,3790,678813875,7.995,13.099,1.196,22.290
front,687830444,3790,687830444,3790,694434891,3790,707863533,3790,709414102,6.604,13.429,1.551,21.584
right,703172081,3790,703172081,3790,708555260,3790,721706667,3790,722711201,5.383,13.151,1.005,19.539
left,756522424,3790,756522424,3790,766678615,3790,779898065,3790,780899692,10.156,13.219,1.002,24.377
front,787846452,3790,787846452,3790,795006988,3790,808432713,3790,810379261,7.161,13.426,1.947,22.533
right,803178872,3790,803178872,3790,808954688,3790,821996031,3790,823166484,5.776,13.041,1.170,19.988
left,856548361,3790,856548361,3790,864758539,3790,878216920,3790,879587826,8.210,13.458,1.371,23.039
front,887791305,3790,887791305,3790,897275144,3790,911351136,3790,913420449,9.484,14.076,2.069,25.629
right,903317400,3790,903317400,3790,909317090,3790,922815247,3790,924181869,6.000,13.498,1.367,20.864
left,956639895,3790,956639895,3790,966292121,3790,979880258,3790,981539283,9.652,13.588,1.659,24.899
front,987881809,3790,987881809,3790,995415179,3791,008941403,3791,010159282,7.533,13.526,1.218,22.277
right,3208620,3791,003208620,3791,010069102,3791,023499902,3791,024718349,6.860,13.431,1.218,21.510
left,56566261,3791,056566261,3791,065076135,3791,078658880,3791,079866516,8.510,13.583,1.208,23.300
front,87811598,3791,087811598,3791,094936888,3791,108216691,3791,109723256,7.125,13.280,1.507,21.912
right,103360909,3791,103360909,3791,108841086,3791,122309683,3791,123559544,5.480,13.469,1.250,20.199
left,156540904,3791,156540904,3791,165277309,3791,178620001,3791,180069668,8.736,13.343,1.450,23.529
front,187826564,3791,187826564,3791,198342922,3791,211836717,3791,213067898,10.516,13.494,1.231,25.241
right,203197104,3791,203197104,3791,210311834,3791,223903585,3791,225012297,7.115,13.592,1.109,21.815
left,256552849,3791,256552849,3791,266846882,3791,279988136,3791,281005763,10.294,13.141,1.018,24.453
front,287832378,3791,287832378,3791,295221276,3791,308553893,3791,309968456,7.389,13.333,1.415,22.136
right,303354692,3791,303354692,3791,308909526,3791,321976345,3791,323192775,5.555,13.067,1.216,19.838
left,356552994,3791,356552994,3791,366216561,3791,379356260,3791,380620512,9.664,13.140,1.264,24.068
front,387828001,3791,387828001,3791,395060277,3791,408242323,3791,409659881,7.232,13.182,1.418,21.832
right,403209129,3791,403209129,3791,408901251,3791,422133618,3791,423245465,5.692,13.232,1.112,20.036
left,456562353,3791,456562353,3791,464714774,3791,478101954,3791,479620298,8.152,13.387,1.518,23.058
front,487855076,3791,487855076,3791,495769319,3791,509408387,3791,511121464,7.914,13.639,1.713,23.266
right,503268476,3791,503268476,3791,508988568,3791,522202849,3791,523249492,5.720,13.214,1.047,19.981
left,556559986,3791,556559986,3791,564715207,3791,577815734,3791,579259344,8.155,13.101,1.444,22.699
front,587833693,3791,587833693,3791,594876428,3791,608077933,3791,609437806,7.043,13.202,1.360,21.604
right,603266793,3791,603266793,3791,611061373,3791,624260259,3791,625752079,7.795,13.199,1.492,22.485
left,656564620,3791,656564620,3791,667318433,3791,680501010,3791,681880510,10.754,13.183,1.379,25.316
front,687837002,3791,687837002,3791,694889837,3791,708304065,3791,710305059,7.053,13.414,2.001,22.468
right,703245575,3791,703245575,3791,708577138,3791,721833180,3791,722871725,5.332,13.256,1.039,19.626
left,756572866,3791,756572866,3791,767772140,3791,780864478,3791,782212350,11.199,13.092,1.348,25.639
front,787840097,3791,787840097,3791,795794285,3791,809177560,3791,810422097,7.954,13.383,1.245,22.582
right,803264529,3791,803264529,3791,811036759,3791,824157055,3791,825530725,7.772,13.120,1.374,22.266
left,856562176,3791,856562176,3791,866844309,3791,879986771,3791,881199373,10.282,13.142,1.213,24.637
front,887822135,3791,887822135,3791,895508770,3791,908682956,3791,910277945,7.687,13.174,1.595,22.456
right,903334546,3791,903334546,3791,909540296,3791,922919679,3791,924190154,6.206,13.379,1.270,20.856
left,956578780,3791,956578780,3791,967039735,3791,980147151,3791,981238748,10.461,13.107,1.092,24.660
front,987875051,3791,987875051,3791,995492278,3792,008749402,3792,010351401,7.617,13.257,1.602,22.476
right,3336917,3792,003336917,3792,008951520,3792,022174762,3792,023268764,5.615,13.223,1.094,19.932
left,56585169,3792,056585169,3792,066998669,3792,080435546,3792,081704544,10.414,13.437,1.269,25.119
front,87862838,3792,087862838,3792,095686660,3792,109379261,3792,110772283,7.824,13.693,1.393,22.909
right,103341682,3792,103341682,3792,108602115,3792,122352334,3792,123523808,5.260,13.750,1.171,20.182
left,156669622,3792,156669622,3792,164578554,3792,177757410,3792,178987096,7.909,13.179,1.230,22.317
front,187868603,3792,187868603,3792,194635934,3792,208081764,3792,209482517,6.767,13.446,1.401,21.614
right,203272657,3792,203272657,3792,211074187,3792,224175679,3792,225182967,7.802,13.101,1.007,21.910
left,256552304,3792,256552304,3792,265285667,3792,278801945,3792,279982407,8.733,13.516,1.180,23.430
front,287826665,3792,287826665,3792,294856119,3792,308069428,3792,309531842,7.029,13.213,1.462,21.705
right,303299579,3792,303299579,3792,310920679,3792,324017398,3792,325283069,7.621,13.097,1.266,21.983
left,356657788,3792,356657788,3792,367225701,3792,380510713,3792,381804734,10.568,13.285,1.294,25.147
front,387841979,3792,387841979,3792,396593121,3792,410401379,3792,412955740,8.751,13.808,2.554,25.114
right,403243993,3792,403243993,3792,411292609,3792,425283347,3792,426590215,8.049,13.991,1.307,23.346
left,456598749,3792,456598749,3792,465162480,3792,478809657,3792,480225559,8.564,13.647,1.416,23.627
front,487846452,3792,487846452,3792,495698802,3792,509130463,3792,510832531,7.852,13.432,1.702,22.986
right,503271356,3792,503271356,3792,510113257,3792,523741082,3792,525253754,6.842,13.628,1.513,21.982
left,556671717,3792,556671717,3792,568201515,3792,581717568,3792,583138069,11.530,13.516,1.421,26.466
front,587909194,3792,587909194,3792,596114818,3792,609538824,3792,611105429,8.206,13.424,1.567,23.196
right,603496224,3792,603496224,3792,612101806,3792,625836872,3792,627241634,8.606,13.735,1.405,23.745
left,656595745,3792,656595745,3792,665302167,3792,678605966,3792,680029330,8.706,13.304,1.423,23.434
front,687912750,3792,687912750,3792,696028204,3792,709882874,3792,711405721,8.115,13.855,1.523,23.493
right,703393604,3792,703393604,3792,709309592,3792,722591585,3792,723652247,5.916,13.282,1.061,20.259
left,756605698,3792,756605698,3792,765704141,3792,779122811,3792,780390592,9.098,13.419,1.268,23.785
front,787883667,3792,787883667,3792,795949633,3792,809341616,3792,810989313,8.066,13.392,1.648,23.106
right,803296971,3792,803296971,3792,808966058,3792,822252725,3792,823345421,5.669,13.287,1.093,20.048
left,856601947,3792,856601947,3792,865958956,3792,879528269,3792,880691682,9.357,13.569,1.163,24.090
front,888015337,3792,888015337,3792,895308940,3792,908575067,3792,910124018,7.294,13.266,1.549,22.109
right,903327670,3792,903327670,3792,909144269,3792,922358838,3792,923577909,5.817,13.215,1.219,20.250
left,956628372,3792,956628372,3792,966016886,3792,979863477,3792,981091219,9.389,13.847,1.228,24.463
front,987863030,3792,987863030,3792,998539650,3793,012140487,3793,013917563,10.677,13.601,1.777,26.055
right,3341108,3793,003341108,3793,011946222,3793,025539886,3793,027189758,8.605,13.594,1.650,23.849
left,56607803,3793,056607803,3793,065373972,3793,078661590,3793,079757918,8.766,13.288,1.096,23.150
front,87890075,3793,087890075,3793,095337917,3793,108515982,3793,109850795,7.448,13.178,1.335,21.961
right,103292792,3793,103292792,3793,109603946,3793,122738939,3793,123947201,6.311,13.135,1.208,20.654
left,156639787,3793,156639787,3793,164846238,3793,178235402,3793,179340089,8.206,13.389,1.105,22.700
front,187892386,3793,187892386,3793,194880599,3793,208308701,3793,209430698,6.988,13.428,1.122,21.538
right,203353916,3793,203353916,3793,209474133,3793,222619068,3793,223772362,6.120,13.145,1.153,20.418
left,256624933,3793,256624933,3793,267753274,3793,280905810,3793,282072382,11.128,13.153,1.167,25.447
front,287897887,3793,287897887,3793,294727402,3793,307962292,3793,309744402,6.830,13.235,1.782,21.847
right,303291688,3793,303291688,3793,309299123,3793,322526732,3793,323736865,6.007,13.228,1.210,20.445
left,356624733,3793,356624733,3793,365665075,3793,378936054,3793,380134699,9.040,13.271,1.199,23.510
front,387902845,3793,387902845,3793,394572199,3793,407836781,3793,409451184,6.669,13.265,1.614,21.548
right,403335724,3793,403335724,3793,408746572,3793,421842044,3793,423117172,5.411,13.095,1.275,19.781
left,456621402,3793,456621402,3793,465110560,3793,478236314,3793,479568048,8.489,13.126,1.332,22.947
front,487872655,3793,487872655,3793,495503821,3793,508801226,3793,510144903,7.631,13.297,1.344,22.272
