camera_id,msg_seq,t1_sec,t1_nsec,t2_sec,t2_nsec,t3_sec,t3_nsec,t4_sec,t4_nsec,lat_t1_t2_ms,lat_t2_t3_ms,lat_t3_t4_ms,lat_t1_t4_total_ms
right,960563679,32928,960563679,32928,967945345,32928,983961386,32928,985633796,7.382,16.016,1.672,25.070
left,16891702,32929,016891702,32929,026797439,32929,041965163,32929,044726533,9.906,15.168,2.761,27.835
front,43040198,32929,043040198,32929,050428057,32929,067365784,32929,069261736,7.388,16.938,1.896,26.222
right,62762950,32929,062762950,32929,070288289,32929,085740527,32929,087434232,7.525,15.452,1.694,24.671
left,116961077,32929,116961077,32929,128494318,32929,143512434,32929,145421803,11.533,15.018,1.909,28.461
front,140258936,32929,140258936,32929,150486929,32929,165807490,32929,167666651,10.228,15.321,1.859,27.408
right,160771918,32929,160771918,32929,173305652,32929,188774515,32929,190623074,12.534,15.469,1.849,29.851
left,218358073,32929,218358073,32929,228338028,32929,243287786,32929,245517800,9.980,14.950,2.230,27.160
front,239404941,32929,239404941,32929,247731138,32929,265392912,32929,268375527,8.326,17.662,2.983,28.971
right,257624692,32929,257624692,32929,264628558,32929,280468789,32929,282115200,7.004,15.840,1.646,24.491
left,317625571,32929,317625571,32929,328341491,32929,343667335,32929,346957441,10.716,15.326,3.290,29.332
front,338490160,32929,338490160,32929,350476259,32929,366131824,32929,367700835,11.986,15.656,1.569,29.211
right,366823321,32929,366823321,32929,378395159,32929,393293983,32929,394899248,11.572,14.899,1.605,28.076
left,417846983,32929,417846983,32929,429212811,32929,445715443,32929,448185579,11.366,16.503,2.470,30.339
front,439072505,32929,439072505,32929,448483769,32929,465006508,32929,467403497,9.411,16.523,2.397,28.331
right,459336564,32929,459336564,32929,468042344,32929,482720557,32929,484757239,8.706,14.678,2.037,25.421
front,536082344,32929,536082344,32929,544344250,32929,559751924,32929,561699937,8.262,15.408,1.948,25.618
right,553750359,32929,553750359,32929,562467249,32929,579786797,32929,582352011,8.717,17.320,2.565,28.602
left,517576505,32929,517576505,32929,628476080,32929,643949012,32929,646722509,110.900,15.473,2.773,129.146
left,618257517,32929,618257517,32929,631406881,32929,661749187,32929,664470862,13.149,30.342,2.722,46.213
front,638907894,32929,638907894,32929,646108810,32929,668560006,32929,670482483,7.201,22.451,1.922,31.575
right,657510108,32929,657510108,32929,665637012,32929,682120884,32929,683732157,8.127,16.484,1.611,26.222
left,717107636,32929,717107636,32929,726310021,32929,741174945,32929,742902304,9.202,14.865,1.727,25.795
front,739610344,32929,739610344,32929,748269009,32929,764679545,32929,766611515,8.659,16.411,1.932,27.001
right,757720203,32929,757720203,32929,765672515,32929,781221561,32929,782806946,7.952,15.549,1.585,25.087
left,817649186,32929,817649186,32929,828747731,32929,845347504,32929,847673809,11.099,16.600,2.326,30.025
front,837752485,32929,837752485,32929,845849225,32929,862159456,32929,864964420,8.097,16.310,2.805,27.212
right,856454484,32929,856454484,32929,864817898,32929,881530385,32929,884478819,8.363,16.712,2.948,28.024
left,919305429,32929,919305429,32929,930724378,32929,948795645,32929,951234505,11.419,18.071,2.439,31.929
front,941214820,32929,941214820,32929,949847911,32929,965119552,32929,966978296,8.633,15.272,1.859,25.763
right,960287840,32929,960287840,32929,968583310,32929,983751252,32929,985278222,8.295,15.168,1.527,24.990
left,21704464,32930,021704464,32930,031674488,32930,046909487,32930,049068075,9.970,15.235,2.159,27.364
front,40607891,32930,040607891,32930,051693675,32930,066719113,32930,068713802,11.086,15.025,1.995,28.106
right,62302933,32930,062302933,32930,075049709,32930,091624518,32930,094787413,12.747,16.575,3.163,32.484
left,117921165,32930,117921165,32930,127248957,32930,142936002,32930,146470318,9.328,15.687,3.534,28.549
front,140701782,32930,140701782,32930,151314673,32930,168584646,32930,172788464,10.613,17.270,4.204,32.087
right,164428208,32930,164428208,32930,175232508,32930,191397805,32930,193842698,10.804,16.165,2.445,29.414
left,224027926,32930,224027926,32930,232859083,32930,248609489,32930,250620266,8.831,15.750,2.011,26.592
front,246874917,32930,246874917,32930,253088720,32930,269084905,32930,271179922,6.214,15.996,2.095,24.305
right,263628384,32930,263628384,32930,271064009,32930,285850311,32930,287842571,7.436,14.786,1.992,24.214
left,316801304,32930,316801304,32930,326660999,32930,341909030,32930,343886662,9.860,15.248,1.978,27.085
front,336949415,32930,336949415,32930,343938174,32930,358836210,32930,361664606,6.989,14.898,2.828,24.715
right,353728916,32930,353728916,32930,362656593,32930,377582889,32930,379155140,8.928,14.926,1.572,25.426
left,416215454,32930,416215454,32930,427794514,32930,442458001,32930,444242071,11.579,14.663,1.784,28.027
front,439707767,32930,439707767,32930,447270659,32930,462836690,32930,464885767,7.563,15.566,2.049,25.178
right,456288674,32930,456288674,32930,465107972,32930,480043968,32930,481886111,8.819,14.936,1.842,25.597
left,517642060,32930,517642060,32930,527890710,32930,544496538,32930,546839978,10.249,16.606,2.343,29.198
front,535597868,32930,535597868,32930,542271288,32930,558075743,32930,560144403,6.673,15.804,2.069,24.547
right,552436779,32930,552436779,32930,560323792,32930,574585463,32930,576038109,7.887,14.262,1.453,23.601
left,616452317,32930,616452317,32930,628125368,32930,642930207,32930,644566295,11.673,14.805,1.636,28.114
front,636388781,32930,636388781,32930,643921587,32930,660127862,32930,663366265,7.533,16.206,3.238,26.977
right,654041967,32930,654041967,32930,664496056,32930,679346887,32930,681508176,10.454,14.851,2.161,27.466
left,717703270,32930,717703270,32930,727915804,32930,744689773,32930,746660044,10.213,16.774,1.970,28.957
right,752116818,32930,752116818,32930,760661272,32930,775271830,32930,776501234,8.544,14.611,1.229,24.384
left,817036570,32930,817036570,32930,826593022,32930,841551487,32930,843626236,9.556,14.958,2.075,26.590
front,735156067,32930,735156067,32930,845214983,32930,860726548,32930,862217925,110.059,15.512,1.491,127.062
right,856304671,32930,856304671,32930,866743616,32930,881914534,32930,883980845,10.439,15.171,2.066,27.676
left,924107588,32930,924107588,32930,933634273,32930,948301558,32930,950338147,9.527,14.667,2.037,26.231
front,836946941,32930,836946941,32930,960720211,32930,978050115,32930,979977850,123.773,17.330,1.928,143.031
right,964353172,32930,964353172,32930,973519071,32930,989233068,32930,991144875,9.166,15.714,1.912,26.792
front,945627485,32930,945627485,32930,964138726,32930,995753093,32930,998118114,18.511,31.614,2.365,52.491
left,19388546,32931,019388546,32931,030273539,32931,045270655,32931,047285970,10.885,14.997,2.015,27.897
front,39105380,32931,039105380,32931,045874392,32931,062249636,32931,064240930,6.769,16.375,1.991,25.136
right,58135446,32931,058135446,32931,066814977,32931,081314311,32931,082709060,8.680,14.499,1.395,24.574
left,118518723,32931,118518723,32931,128797637,32931,143646586,32931,145608147,10.279,14.849,1.962,27.089
front,139913461,32931,139913461,32931,148975372,32931,164629629,32931,167542410,9.062,15.654,2.913,27.629
right,157386236,32931,157386236,32931,165295951,32931,180298062,32931,181863405,7.910,15.002,1.565,24.477
left,217368980,32931,217368980,32931,226325641,32931,241035548,32931,242790923,8.957,14.710,1.755,25.422
front,236301823,32931,236301823,32931,244661287,32931,261791302,32931,263576737,8.359,17.130,1.785,27.275
right,253676255,32931,253676255,32931,261804272,32931,277074571,32931,278878270,8.128,15.270,1.804,25.202
left,325680507,32931,325680507,32931,335353931,32931,350530390,32931,352193489,9.673,15.176,1.663,26.513
front,346774139,32931,346774139,32931,353114865,32931,368307587,32931,371344010,6.341,15.193,3.036,24.570
right,364693996,32931,364693996,32931,370828159,32931,385656623,32931,387464864,6.134,14.828,1.808,22.771
left,421426021,32931,421426021,32931,430420505,32931,447508725,32931,450671136,8.994,17.088,3.162,29.245
front,440348849,32931,440348849,32931,447678435,32931,464012522,32931,467159988,7.330,16.334,3.147,26.811
right,455912969,32931,455912969,32931,463364357,32931,477986759,32931,480133216,7.451,14.622,2.146,24.220
left,516692176,32931,516692176,32931,525716542,32931,542868886,32931,545953039,9.024,17.152,3.084,29.261
front,535213416,32931,535213416,32931,541166120,32931,557690892,32931,560715759,5.953,16.525,3.025,25.502
right,551218686,32931,551218686,32931,558781799,32931,573317952,32931,574771081,7.563,14.536,1.453,23.552
left,616114683,32931,616114683,32931,626979566,32931,642738745,32931,645403310,10.865,15.759,2.665,29.289
front,637317833,32931,637317833,32931,643484711,32931,660847981,32931,663440559,6.167,17.363,2.593,26.123
right,654332040,32931,654332040,32931,661635525,32931,676613776,32931,678367692,7.303,14.978,1.754,24.036
left,716497986,32931,716497986,32931,725748025,32931,740535233,32931,742370591,9.250,14.787,1.835,25.873
front,736203190,32931,736203190,32931,744065405,32931,759989303,32931,762049220,7.862,15.924,2.060,25.846
right,753174035,32931,753174035,32931,760628890,32931,775668635,32931,777530934,7.455,15.040,1.862,24.357
left,816850719,32931,816850719,32931,827408958,32931,842908137,32931,845204450,10.558,15.499,2.296,28.354
front,836759956,32931,836759956,32931,843725958,32931,859683672,32931,863547998,6.966,15.958,3.864,26.788
right,857409237,32931,857409237,32931,867551310,32931,882886324,32931,885436829,10.142,15.335,2.551,28.028
left,919028381,32931,919028381,32931,928719255,32931,943859171,32931,946897154,9.691,15.140,3.038,27.869
front,939289429,32931,939289429,32931,946892422,32931,962496884,32931,964694464,7.603,15.604,2.198,25.405
right,955549723,32931,955549723,32931,963735988,32931,978572840,32931,980405760,8.186,14.837,1.833,24.856
left,25349715,32932,025349715,32932,035535588,32932,052027605,32932,054551365,10.186,16.492,2.524,29.202
front,45913258,32932,045913258,32932,052812107,32932,067970625,32932,069896102,6.899,15.159,1.925,23.983
right,63005368,32932,063005368,32932,071731628,32932,086812906,32932,088427867,8.726,15.081,1.615,25.422
left,120853059,32932,120853059,32932,129912304,32932,145691565,32932,147352845,9.059,15.779,1.661,26.500
front,140804304,32932,140804304,32932,148110974,32932,163372361,32932,165439052,7.307,15.261,2.067,24.635
right,156622395,32932,156622395,32932,164479825,32932,179309740,32932,180895236,7.857,14.830,1.585,24.273
left,216682193,32932,216682193,32932,226333934,32932,242318011,32932,244694539,9.652,15.984,2.377,28.012
front,236191949,32932,236191949,32932,244377012,32932,260686897,32932,262553095,8.185,16.310,1.866,26.361
right,255017466,32932,255017466,32932,262922097,32932,277527602,32932,279047833,7.905,14.606,1.520,24.030
left,321033719,32932,321033719,32932,331290318,32932,345963159,32932,348109295,10.257,14.673,2.146,27.076
front,341921677,32932,341921677,32932,350111085,32932,365507366,32932,367672352,8.189,15.396,2.165,25.751
right,358606526,32932,358606526,32932,366223680,32932,382184584,32932,383833305,7.617,15.961,1.649,25.227
left,416461953,32932,416461953,32932,427118717,32932,441902352,32932,444748560,10.657,14.784,2.846,28.287
front,435901276,32932,435901276,32932,446609906,32932,462100988,32932,464119339,10.709,15.491,2.018,28.218
right,455685417,32932,455685417,32932,465089184,32932,480227562,32932,481842434,9.404,15.138,1.615,26.157
left,525911107,32932,525911107,32932,535159147,32932,551390720,32932,554113719,9.248,16.232,2.723,28.203
front,546276907,32932,546276907,32932,554999893,32932,570706518,32932,573619830,8.723,15.707,2.913,27.343
right,564921047,32932,564921047,32932,570667246,32932,587098413,32932,589830396,5.746,16.431,2.732,24.909
left,617005377,32932,617005377,32932,625783156,32932,641468206,32932,643577865,8.778,15.685,2.110,26.572
front,638462584,32932,638462584,32932,645089151,32932,660450139,32932,663551254,6.627,15.361,3.101,25.089
right,657714976,32932,657714976,32932,667011565,32932,682169234,32932,684102059,9.297,15.158,1.933,26.387
left,716839039,32932,716839039,32932,726512628,32932,742075272,32932,744255200,9.674,15.563,2.180,27.416
front,736662464,32932,736662464,32932,745796248,32932,761924940,32932,763629263,9.134,16.129,1.704,26.967
right,755466835,32932,755466835,32932,762731341,32932,777639927,32932,779356096,7.265,14.909,1.716,23.889
left,822139998,32932,822139998,32932,831511491,32932,847101034,32932,848854162,9.371,15.590,1.753,26.714
front,841642079,32932,841642079,32932,850810376,32932,866230063,32932,867937350,9.168,15.420,1.707,26.295
right,858599239,32932,858599239,32932,866997361,32932,881671758,32932,883378876,8.398,14.674,1.707,24.780
left,916576965,32932,916576965,32932,926475667,32932,942073777,32932,943550992,9.899,15.598,1.477,26.974
front,939217657,32932,939217657,32932,947514188,32932,962779730,32932,965081275,8.297,15.266,2.302,25.864
right,957195892,32932,957195892,32932,964825718,32932,979936720,32932,982647545,7.630,15.111,2.711,25.452
left,17883173,32933,017883173,32933,030161541,32933,047393150,32933,049639502,12.278,17.232,2.246,31.756
front,45013999,32933,045013999,32933,053602902,32933,069469933,32933,071845982,8.589,15.867,2.376,26.832
right,67900045,32933,067900045,32933,075415936,32933,091411470,32933,093899081,7.516,15.996,2.488,25.999
left,117967487,32933,117967487,32933,130739320,32933,146841330,32933,150099928,12.772,16.102,3.259,32.132
front,144593921,32933,144593921,32933,152308942,32933,168397084,32933,170902261,7.715,16.088,2.505,26.308
right,163860294,32933,163860294,32933,172518559,32933,187150578,32933,189948625,8.658,14.632,2.798,26.088
left,217412639,32933,217412639,32933,227031156,32933,244597985,32933,248044149,9.619,17.567,3.446,30.632
front,240540113,32933,240540113,32933,253227402,32933,268993979,32933,271244151,12.687,15.767,2.250,30.704
right,264038850,32933,264038850,32933,274439377,32933,288929905,32933,290934344,10.401,14.491,2.004,26.895
left,319209416,32933,319209416,32933,329986784,32933,346404658,32933,349445773,10.777,16.418,3.041,30.236
front,341060970,32933,341060970,32933,350538123,32933,366056033,32933,368644277,9.477,15.518,2.588,27.583
right,361216458,32933,361216458,32933,370069379,32933,384909199,32933,386956845,8.853,14.840,2.048,25.740
left,417835550,32933,417835550,32933,429209046,32933,449142961,32933,452426006,11.373,19.934,3.283,34.590
front,439228969,32933,439228969,32933,446134703,32933,464264222,32933,468379386,6.906,18.130,4.115,29.150
right,457948979,32933,457948979,32933,464964457,32933,480036908,32933,481994601,7.015,15.072,1.958,24.046
left,522509496,32933,522509496,32933,531573660,32933,546971363,32933,550138777,9.064,15.398,3.167,27.629
front,543214805,32933,543214805,32933,551416347,32933,568851209,32933,572011766,8.202,17.435,3.161,28.797
right,567636814,32933,567636814,32933,574321538,32933,589211967,32933,592470659,6.685,14.890,3.259,24.834
left,616677414,32933,616677414,32933,627936089,32933,643689577,32933,645607774,11.259,15.753,1.918,28.930
front,637802208,32933,637802208,32933,644726098,32933,660523428,32933,662806940,6.924,15.797,2.284,25.005
right,655200737,32933,655200737,32933,663869393,32933,678301179,32933,680143413,8.669,14.432,1.842,24.943
left,719867488,32933,719867488,32933,732298972,32933,750331685,32933,754167310,12.431,18.033,3.836,34.300
front,740979001,32933,740979001,32933,755554185,32933,771641271,32933,774765377,14.575,16.087,3.124,33.786
right,762631490,32933,762631490,32933,772276337,32933,787719027,32933,789182063,9.645,15.443,1.463,26.551
left,821745797,32933,821745797,32933,831771292,32933,847924439,32933,850902822,10.025,16.153,2.978,29.157
front,843777854,32933,843777854,32933,851023820,32933,866107541,32933,868257052,7.246,15.084,2.150,24.479
right,865561783,32933,865561783,32933,873347883,32933,888265556,32933,889915051,7.786,14.918,1.649,24.353
left,916288583,32933,916288583,32933,927106378,32933,945651542,32933,947772630,10.818,18.545,2.121,31.484
front,937567772,32933,937567772,32933,946408426,32933,962819800,32933,964845577,8.841,16.411,2.026,27.278
right,956399184,32933,956399184,32933,962948804,32933,977707065,32933,979331074,6.550,14.758,1.624,22.932
left,17233257,32934,017233257,32934,026730167,32934,042996450,32934,044815548,9.497,16.266,1.819,27.582
front,37903193,32934,037903193,32934,046317669,32934,061659299,32934,063592084,8.414,15.342,1.933,25.689
right,54980944,32934,054980944,32934,061837060,32934,077106409,32934,078720211,6.856,15.269,1.614,23.739
left,117513143,32934,117513143,32934,128144495,32934,143766341,32934,145345309,10.631,15.622,1.579,27.832
front,138690894,32934,138690894,32934,144766431,32934,160640109,32934,162683536,6.076,15.874,2.043,23.993
right,156105553,32934,156105553,32934,164591623,32934,179245547,32934,181113194,8.486,14.654,1.868,25.008
left,215754942,32934,215754942,32934,225366844,32934,240715707,32934,243141438,9.612,15.349,2.426,27.386
front,235411827,32934,235411827,32934,243361141,32934,260196541,32934,262500640,7.949,16.835,2.304,27.089
right,254903417,32934,254903417,32934,262933740,32934,277496965,32934,279152469,8.030,14.563,1.656,24.249
left,317632535,32934,317632535,32934,326796279,32934,343024565,32934,344621860,9.164,16.228,1.597,26.989
front,338237438,32934,338237438,32934,346570832,32934,362246238,32934,364382685,8.333,15.675,2.136,26.145
right,356708314,32934,356708314,32934,362553702,32934,377403638,32934,378859242,5.845,14.850,1.456,22.151
left,418678361,32934,418678361,32934,428064258,32934,444120502,32934,446069436,9.386,16.056,1.949,27.391
front,440575931,32934,440575931,32934,449469618,32934,465564323,32934,468536178,8.894,16.095,2.972,27.960
right,458038076,32934,458038076,32934,464701831,32934,479276998,32934,481400055,6.664,14.575,2.123,23.362
left,515883856,32934,515883856,32934,525123886,32934,540743863,32934,542629468,9.240,15.620,1.886,26.746
front,535466361,32934,535466361,32934,544507835,32934,561362210,32934,563749168,9.041,16.854,2.387,28.283
right,556126232,32934,556126232,32934,565530340,32934,581682705,32934,584644030,9.404,16.152,2.961,28.518
left,614358953,32934,614358953,32934,621220687,32934,636094242,32934,637447003,6.862,14.874,1.353,23.088
front,629903248,32934,629903248,32934,634148449,32934,648593246,32934,650943303,4.245,14.445,2.350,21.040
right,642823702,32934,642823702,32934,647081908,32934,661583928,32934,662614927,4.258,14.502,1.031,19.791
left,721217378,32934,721217378,32934,729222790,32934,743744898,32934,744958109,8.005,14.522,1.213,23.741
front,737935331,32934,737935331,32934,741915215,32934,756336287,32934,757552912,3.980,14.421,1.217,19.618
right,750313337,32934,750313337,32934,754958495,32934,768649803,32934,769735190,4.645,13.691,1.085,19.422
left,819949885,32934,819949885,32934,827015871,32934,841519630,32934,842734204,7.066,14.504,1.215,22.784
front,836107552,32934,836107552,32934,839932654,32934,854572421,32934,855638851,3.825,14.640,1.066,19.531
right,848353158,32934,848353158,32934,852338678,32934,865931871,32934,866845184,3.986,13.593,0.913,18.492
left,913719214,32934,913719214,32934,921012154,32934,935706191,32934,937196396,7.293,14.694,1.490,23.477
front,934426697,32934,934426697,32934,939651605,32934,954184682,32934,955620966,5.225,14.533,1.436,21.194
right,952353088,32934,952353088,32934,957926246,32934,971409848,32934,972511188,5.573,13.484,1.101,20.158
left,20871512,32935,020871512,32935,027614037,32935,041984623,32935,043309028,6.743,14.371,1.324,22.438
front,43509580,32935,043509580,32935,049710035,32935,063623631,32935,064960182,6.200,13.914,1.337,21.451
right,66923511,32935,066923511,32935,071888765,32935,086175607,32935,087351447,4.965,14.287,1.176,20.428
left,120850000,32935,120850000,32935,130280148,32935,145044849,32935,146352065,9.430,14.765,1.307,25.502
front,140005075,32935,140005075,32935,146408219,32935,160455041,32935,161764746,6.403,14.047,1.310,21.760
right,153848958,32935,153848958,32935,158069055,32935,171702584,32935,172810607,4.220,13.634,1.108,18.962
left,219671355,32935,219671355,32935,226879694,32935,241302870,32935,242496612,7.208,14.423,1.194,22.825
front,243132357,32935,243132357,32935,247981018,32935,262333251,32935,263527923,4.849,14.352,1.195,20.396
right,256452222,32935,256452222,32935,260822146,32935,274472216,32935,275409859,4.370,13.650,0.938,18.958
left,320223795,32935,320223795,32935,328632231,32935,343337598,32935,344555151,8.408,14.705,1.218,24.331
front,337534190,32935,337534190,32935,341611210,32935,356192951,32935,357255855,4.077,14.582,1.063,19.722
right,355506217,32935,355506217,32935,360130290,32935,373664970,32935,374700109,4.624,13.535,1.035,19.194
left,413765073,32935,413765073,32935,420847556,32935,435678892,32935,438461039,7.082,14.831,2.782,24.696
front,429615240,32935,429615240,32935,434256998,32935,449484728,32935,451297382,4.642,15.228,1.813,21.682
right,444397447,32935,444397447,32935,448753327,32935,462491069,32935,463553710,4.356,13.738,1.063,19.156
left,520130019,32935,520130019,32935,526942379,32935,541142030,32935,542988969,6.812,14.200,1.847,22.859
front,541733378,32935,541733378,32935,546414022,32935,560808004,32935,562800336,4.681,14.394,1.992,21.067
right,556001554,32935,556001554,32935,560575737,32935,574208958,32935,575450323,4.574,13.633,1.241,19.449
left,613730985,32935,613730985,32935,621671916,32935,636062101,32935,637371598,7.941,14.390,1.309,23.641
front,630087509,32935,630087509,32935,633946134,32935,650263579,32935,651948818,3.859,16.317,1.685,21.861
right,642660842,32935,642660842,32935,647630992,32935,661460686,32935,662466903,4.970,13.830,1.006,19.806
left,715035023,32935,715035023,32935,725741731,32935,741035260,32935,743018916,10.707,15.294,1.984,27.984
front,734875250,32935,734875250,32935,743660831,32935,758913760,32935,760652812,8.786,15.253,1.739,25.778
right,751280946,32935,751280946,32935,756543202,32935,771172644,32935,772825225,5.262,14.629,1.653,21.544
left,814453799,32935,814453799,32935,823256038,32935,838013733,32935,839592838,8.802,14.758,1.579,25.139
front,834203380,32935,834203380,32935,840445781,32935,855694152,32935,857387707,6.242,15.248,1.694,23.184
right,850020336,32935,850020336,32935,857399230,32935,871045673,32935,872756050,7.379,13.646,1.710,22.736
left,915389359,32935,915389359,32935,925272254,32935,940610147,32935,941986602,9.883,15.338,1.376,26.597
front,937023503,32935,937023503,32935,944631895,32935,960606012,32935,962484117,7.608,15.974,1.878,25.461
right,953654637,32935,953654637,32935,960739686,32935,975475958,32935,977016688,7.085,14.736,1.541,23.362
left,17467680,32936,017467680,32936,026833230,32936,043097315,32936,044934755,9.366,16.264,1.837,27.467
front,38320051,32936,038320051,32936,045587571,32936,061033876,32936,063046583,7.268,15.446,2.013,24.727
right,54728122,32936,054728122,32936,061530233,32936,076167728,32936,078425838,6.802,14.637,2.258,23.698
left,117238138,32936,117238138,32936,127482600,32936,143737228,32936,145458181,10.244,16.255,1.721,28.220
front,137376176,32936,137376176,32936,143556778,32936,159154710,32936,160807353,6.181,15.598,1.653,23.431
right,156038132,32936,156038132,32936,164532908,32936,178765180,32936,180591743,8.495,14.232,1.827,24.554
left,220898070,32936,220898070,32936,231111492,32936,246451884,32936,248173565,10.213,15.340,1.722,27.275
front,240370526,32936,240370526,32936,246534833,32936,261614533,32936,263157631,6.164,15.080,1.543,22.787
right,257351559,32936,257351559,32936,263840596,32936,278621380,32936,280661303,6.489,14.781,2.040,23.310
left,316750338,32936,316750338,32936,325692755,32936,341237923,32936,343873678,8.942,15.545,2.636,27.123
front,336168889,32936,336168889,32936,341138027,32936,357517395,32936,359442394,4.969,16.379,1.925,23.274
right,350631071,32936,350631071,32936,359559784,32936,373819283,32936,375328822,8.929,14.259,1.510,24.698
left,415710679,32936,415710679,32936,424690123,32936,442160037,32936,443783523,8.979,17.470,1.623,28.073
front,436208428,32936,436208428,32936,448637298,32936,463621281,32936,465828422,12.429,14.984,2.207,29.620
right,459615299,32936,459615299,32936,470235764,32936,484279919,32936,485941840,10.620,14.044,1.662,26.327
left,516863191,32936,516863191,32936,525855974,32936,541501832,32936,543890153,8.993,15.646,2.388,27.027
front,538165713,32936,538165713,32936,544931366,32936,559798146,32936,561149184,6.766,14.867,1.351,22.983
right,563335013,32936,563335013,32936,568514826,32936,583496065,32936,585810773,5.180,14.981,2.315,22.476
left,616514190,32936,616514190,32936,625562709,32936,641174678,32936,643274062,9.049,15.612,2.099,26.760
front,636273469,32936,636273469,32936,643628617,32936,659763814,32936,662690831,7.355,16.135,2.927,26.417
right,657567620,32936,657567620,32936,664915860,32936,680355335,32936,684100518,7.348,15.439,3.745,26.533
left,717344882,32936,717344882,32936,727334712,32936,742919428,32936,745953194,9.990,15.585,3.034,28.608
front,739183036,32936,739183036,32936,746515149,32936,761249199,32936,763287919,7.332,14.734,2.039,24.105
right,755731839,32936,755731839,32936,761699768,32936,776961138,32936,779573669,5.968,15.261,2.613,23.842
left,817916573,32936,817916573,32936,835727495,32936,852169456,32936,853707016,17.811,16.442,1.538,35.790
front,840479917,32936,840479917,32936,847170238,32936,862849605,32936,864693142,6.690,15.679,1.844,24.213
right,858808083,32936,858808083,32936,866557123,32936,881311779,32936,883553798,7.749,14.755,2.242,24.746
left,917196583,32936,917196583,32936,926377241,32936,941720744,32936,944296239,9.181,15.344,2.575,27.100
front,937062680,32936,937062680,32936,948611217,32936,963854283,32936,966734142,11.549,15.243,2.880,29.671
right,955022046,32936,955022046,32936,963122216,32936,977898344,32936,980285888,8.100,14.776,2.388,25.264
left,16765851,32937,016765851,32937,026903548,32937,043713112,32937,046771444,10.138,16.810,3.058,30.006
front,41204649,32937,041204649,32937,048319316,32937,064434635,32937,066536002,7.115,16.115,2.101,25.331
right,59479999,32937,059479999,32937,068057337,32937,084124323,32937,085992715,8.577,16.067,1.868,26.513
left,118032728,32937,118032728,32937,130341995,32937,149428311,32937,152837595,12.309,19.086,3.409,34.805
front,140026581,32937,140026581,32937,148855200,32937,164119542,32937,166573483,8.829,15.264,2.454,26.547
right,159440455,32937,159440455,32937,166966841,32937,182510845,32937,184101187,7.526,15.544,1.590,24.661
left,217797932,32937,217797932,32937,227339217,32937,244863139,32937,247163542,9.541,17.524,2.300,29.366
front,239371121,32937,239371121,32937,247310081,32937,263118032,32937,266382660,7.939,15.808,3.265,27.012
right,257362549,32937,257362549,32937,264053613,32937,280648814,32937,282851998,6.691,16.595,2.203,25.489
left,316441151,32937,316441151,32937,325801233,32937,342535292,32937,344641129,9.360,16.734,2.106,28.200
front,337594800,32937,337594800,32937,347250654,32937,363574297,32937,366020771,9.656,16.324,2.446,28.426
right,356529774,32937,356529774,32937,367303816,32937,382986916,32937,385124170,10.774,15.683,2.137,28.594
left,417369359,32937,417369359,32937,426843096,32937,442397338,32937,444081853,9.474,15.554,1.685,26.712
front,438380585,32937,438380585,32937,449815813,32937,466852159,32937,469084119,11.435,17.036,2.232,30.704
right,456267137,32937,456267137,32937,463531951,32937,479242934,32937,481726511,7.265,15.711,2.484,25.459
left,517199789,32937,517199789,32937,526846190,32937,542662808,32937,545167402,9.646,15.817,2.505,27.968
front,539222271,32937,539222271,32937,550323862,32937,566737241,32937,568616164,11.102,16.413,1.879,29.394
right,557877177,32937,557877177,32937,564655216,32937,579831891,32937,581493567,6.778,15.177,1.662,23.616
left,618240219,32937,618240219,32937,626891465,32937,642794940,32937,645196472,8.651,15.903,2.402,26.956
front,638842519,32937,638842519,32937,649757200,32937,664942479,32937,667521118,10.915,15.185,2.579,28.679
right,658577785,32937,658577785,32937,665688394,32937,681741970,32937,684559331,7.111,16.054,2.817,25.982
left,719602775,32937,719602775,32937,731240102,32937,748109263,32937,750360643,11.637,16.869,2.251,30.758
front,745165757,32937,745165757,32937,758843626,32937,774980262,32937,776495992,13.678,16.137,1.516,31.330
right,763388089,32937,763388089,32937,770102474,32937,785257855,32937,787144432,6.714,15.155,1.887,23.756
left,821780739,32937,821780739,32937,834533417,32937,850271246,32937,852261792,12.753,15.738,1.991,30.481
front,850613740,32937,850613740,32937,858339829,32937,873729409,32937,876214526,7.726,15.390,2.485,25.601
right,869934361,32937,869934361,32937,878523904,32937,893343498,32937,894940564,8.590,14.820,1.597,25.006
left,918266636,32937,918266636,32937,929281124,32937,945147286,32937,947822167,11.014,15.866,2.675,29.556
front,939847030,32937,939847030,32937,947516394,32937,963436275,32937,966247294,7.669,15.920,2.811,26.400
right,959415103,32937,959415103,32937,966537961,32937,981061456,32937,982851256,7.123,14.523,1.790,23.436
left,17691841,32938,017691841,32938,027191200,32938,042843951,32938,045211496,9.499,15.653,2.368,27.520
front,39826436,32938,039826436,32938,047841171,32938,065017362,32938,067011118,8.015,17.176,1.994,27.185
right,57905141,32938,057905141,32938,064770986,32938,079767378,32938,081153460,6.866,14.996,1.386,23.248
left,118930639,32938,118930639,32938,129321399,32938,144894519,32938,146844782,10.391,15.573,1.950,27.914
front,140327580,32938,140327580,32938,147843111,32938,163564342,32938,165284816,7.516,15.721,1.720,24.957
right,157965272,32938,157965272,32938,165596145,32938,181417958,32938,182975332,7.631,15.822,1.557,25.010
